image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\bfw\asian\n004787\0278_01.jpg,data\processed\bfw\asian\n004787\0679_05.jpg,n004787,n004787,asian,asian,females,females,,,1,0.16589968,9.225783,0.8341003
data\processed\bfw\asian\n009276\0361_01.jpg,data\processed\bfw\asian\n003635\0177_02.jpg,n009276,n003635,asian,asian,females,males,,,0,-0.064176776,11.476064,1.0641768
data\processed\bfw\asian\n006223\0239_01.jpg,data\processed\bfw\asian\n006223\0519_01.jpg,n006223,n006223,asian,asian,females,females,,,1,0.06393694,11.688561,0.93606305
data\processed\bfw\asian\n000158\0199_03.jpg,data\processed\bfw\asian\n006344\0192_02.jpg,n000158,n006344,asian,asian,males,females,,,0,0.013806218,12.755704,0.9861938
data\processed\bfw\asian\n008383\0068_01.jpg,data\processed\bfw\asian\n004680\0178_01.jpg,n008383,n004680,asian,asian,females,females,,,0,0.24539177,11.100544,0.7546082
data\processed\bfw\asian\n008163\0229_01.jpg,data\processed\bfw\asian\n008163\0429_01.jpg,n008163,n008163,asian,asian,females,females,,,1,0.5668098,8.85515,0.43319023
data\processed\bfw\asian\n006344\0322_01.jpg,data\processed\bfw\asian\n006344\0577_01.jpg,n006344,n006344,asian,asian,females,females,,,1,0.30184537,8.597867,0.6981546
data\processed\bfw\asian\n004472\0484_01.jpg,data\processed\bfw\asian\n004877\0135_01.jpg,n004472,n004877,asian,asian,females,females,,,0,0.27713355,10.159303,0.7228664
data\processed\bfw\asian\n004549\0296_01.jpg,data\processed\bfw\asian\n004549\0357_03.jpg,n004549,n004549,asian,asian,females,females,,,1,0.35416785,11.2563715,0.6458322
data\processed\bfw\asian\n003463\0304_01.jpg,data\processed\bfw\asian\n003465\0169_01.jpg,n003463,n003465,asian,asian,males,males,,,0,-0.016439075,12.096197,1.0164391
data\processed\bfw\asian\n004809\0238_01.jpg,data\processed\bfw\asian\n004809\0328_01.jpg,n004809,n004809,asian,asian,males,males,,,1,0.57521325,8.606212,0.42478675
data\processed\bfw\asian\n009041\0032_01.jpg,data\processed\bfw\asian\n009041\0118_01.jpg,n009041,n009041,asian,asian,females,females,,,1,0.41766056,9.758401,0.5823394
data\processed\bfw\asian\n000161\0125_01.jpg,data\processed\bfw\asian\n003167\0064_01.jpg,n000161,n003167,asian,asian,males,males,,,0,0.18520905,13.634103,0.81479096
data\processed\bfw\asian\n004800\0169_01.jpg,data\processed\bfw\asian\n000137\0032_01.jpg,n004800,n000137,asian,asian,males,females,,,0,0.08172688,8.525204,0.9182731
data\processed\bfw\asian\n009287\0185_01.jpg,data\processed\bfw\asian\n009287\0256_04.jpg,n009287,n009287,asian,asian,females,females,,,1,0.5018315,10.150351,0.49816853
data\processed\bfw\asian\n007664\0045_01.jpg,data\processed\bfw\asian\n007664\0065_01.jpg,n007664,n007664,asian,asian,females,females,,,1,0.5030944,9.362222,0.49690562
data\processed\bfw\asian\n000838\0060_04.jpg,data\processed\bfw\asian\n000838\0066_01.jpg,n000838,n000838,asian,asian,females,females,,,1,0.33576623,9.312133,0.6642338
data\processed\bfw\asian\n005474\0129_02.jpg,data\processed\bfw\asian\n005474\0162_02.jpg,n005474,n005474,asian,asian,females,females,,,1,0.35457835,9.447603,0.6454216
data\processed\bfw\asian\n006619\0005_01.jpg,data\processed\bfw\asian\n004786\0056_01.jpg,n006619,n004786,asian,asian,females,females,,,0,0.17082117,10.896828,0.8291788
data\processed\bfw\asian\n000158\0367_01.jpg,data\processed\bfw\asian\n001682\0142_01.jpg,n000158,n001682,asian,asian,males,males,,,0,0.15364458,9.729879,0.84635544
data\processed\bfw\asian\n004864\0004_01.jpg,data\processed\bfw\asian\n004864\0148_01.jpg,n004864,n004864,asian,asian,females,females,,,1,0.6360431,8.593268,0.36395693
data\processed\bfw\asian\n009287\0261_01.jpg,data\processed\bfw\asian\n009287\0278_01.jpg,n009287,n009287,asian,asian,females,females,,,1,0.15657042,12.592427,0.84342957
data\processed\bfw\asian\n005446\0279_01.jpg,data\processed\bfw\asian\n005474\0129_02.jpg,n005446,n005474,asian,asian,females,females,,,0,0.27172926,9.316634,0.72827077
data\processed\bfw\asian\n002775\0011_07.jpg,data\processed\bfw\asian\n002775\0074_01.jpg,n002775,n002775,asian,asian,males,males,,,1,0.37284458,12.146965,0.6271554
data\processed\bfw\asian\n003824\0148_01.jpg,data\processed\bfw\asian\n003824\0335_01.jpg,n003824,n003824,asian,asian,females,females,,,1,0.2810985,10.783249,0.7189015
data\processed\bfw\asian\n000137\0248_01.jpg,data\processed\bfw\asian\n003489\0051_03.jpg,n000137,n003489,asian,asian,females,males,,,0,-0.069710664,13.539976,1.0697106
data\processed\bfw\asian\n005177\0032_01.jpg,data\processed\bfw\asian\n005177\0321_01.jpg,n005177,n005177,asian,asian,males,males,,,1,0.6005697,8.547876,0.39943027
data\processed\bfw\asian\n007378\0112_03.jpg,data\processed\bfw\asian\n007378\0474_01.jpg,n007378,n007378,asian,asian,females,females,,,1,0.35659903,9.49679,0.64340097
data\processed\bfw\asian\n007270\0155_01.jpg,data\processed\bfw\asian\n004786\0135_01.jpg,n007270,n004786,asian,asian,females,females,,,0,0.07099326,11.005612,0.92900676
data\processed\bfw\asian\n003491\0019_01.jpg,data\processed\bfw\asian\n003491\0104_03.jpg,n003491,n003491,asian,asian,males,males,,,1,0.55060524,9.487366,0.44939476
data\processed\bfw\asian\n004221\0075_01.jpg,data\processed\bfw\asian\n004221\0158_03.jpg,n004221,n004221,asian,asian,males,males,,,1,0.54748243,8.624012,0.45251757
data\processed\bfw\asian\n000837\0046_02.jpg,data\processed\bfw\asian\n000837\0075_01.jpg,n000837,n000837,asian,asian,females,females,,,1,0.51984936,8.894013,0.48015064
data\processed\bfw\asian\n007664\0153_01.jpg,data\processed\bfw\asian\n007664\0367_01.jpg,n007664,n007664,asian,asian,females,females,,,1,0.13786532,12.105336,0.8621347
data\processed\bfw\asian\n004466\0321_01.jpg,data\processed\bfw\asian\n004469\0168_01.jpg,n004466,n004469,asian,asian,males,males,,,0,0.1874212,11.666836,0.8125788
data\processed\bfw\asian\n008148\0013_01.jpg,data\processed\bfw\asian\n008148\0108_01.jpg,n008148,n008148,asian,asian,females,females,,,1,0.29645547,11.310068,0.7035445
data\processed\bfw\asian\n003357\0033_01.jpg,data\processed\bfw\asian\n003357\0493_01.jpg,n003357,n003357,asian,asian,females,females,,,1,0.49558693,7.6664934,0.50441307
data\processed\bfw\asian\n002406\0173_01.jpg,data\processed\bfw\asian\n009294\0104_01.jpg,n002406,n009294,asian,asian,males,females,,,0,-0.07939149,11.788779,1.0793915
data\processed\bfw\asian\n000148\0013_01.jpg,data\processed\bfw\asian\n000148\0152_01.jpg,n000148,n000148,asian,asian,females,females,,,1,0.3593448,9.72743,0.64065516
data\processed\bfw\asian\n004680\0178_01.jpg,data\processed\bfw\asian\n004680\0241_01.jpg,n004680,n004680,asian,asian,females,females,,,1,0.5830242,7.9538484,0.4169758
data\processed\bfw\asian\n004469\0169_01.jpg,data\processed\bfw\asian\n002320\0272_03.jpg,n004469,n002320,asian,asian,males,males,,,0,0.102581844,13.152133,0.89741814
data\processed\bfw\asian\n005216\0043_01.jpg,data\processed\bfw\asian\n005216\0220_01.jpg,n005216,n005216,asian,asian,females,females,,,1,0.21845943,9.893402,0.7815406
data\processed\bfw\asian\n004930\0082_01.jpg,data\processed\bfw\asian\n009125\0051_02.jpg,n004930,n009125,asian,asian,females,females,,,0,0.23915468,12.326894,0.7608453
data\processed\bfw\asian\n000161\0162_01.jpg,data\processed\bfw\asian\n005474\0005_01.jpg,n000161,n005474,asian,asian,males,females,,,0,0.10864229,11.483408,0.8913577
data\processed\bfw\asian\n004948\0016_01.jpg,data\processed\bfw\asian\n004948\0341_01.jpg,n004948,n004948,asian,asian,males,males,,,1,0.29546702,8.292312,0.704533
data\processed\bfw\asian\n004800\0289_02.jpg,data\processed\bfw\asian\n004800\0866_03.jpg,n004800,n004800,asian,asian,males,males,,,1,0.39334795,8.979998,0.606652
data\processed\bfw\asian\n003491\0070_06.jpg,data\processed\bfw\asian\n008148\0389_02.jpg,n003491,n008148,asian,asian,males,females,,,0,0.16828656,11.081665,0.83171344
data\processed\bfw\asian\n005072\0015_01.jpg,data\processed\bfw\asian\n005072\0350_01.jpg,n005072,n005072,asian,asian,males,males,,,1,0.38359937,11.034982,0.6164006
data\processed\bfw\asian\n009275\0397_03.jpg,data\processed\bfw\asian\n006418\0165_02.jpg,n009275,n006418,asian,asian,females,females,,,0,0.2768557,10.0348215,0.7231443
data\processed\bfw\asian\n000839\0120_01.jpg,data\processed\bfw\asian\n003481\0245_01.jpg,n000839,n003481,asian,asian,females,females,,,0,0.19203703,10.386737,0.80796295
data\processed\bfw\asian\n000137\0138_01.jpg,data\processed\bfw\asian\n000137\0187_01.jpg,n000137,n000137,asian,asian,females,females,,,1,0.0848197,10.223589,0.9151803
data\processed\bfw\asian\n006358\0083_03.jpg,data\processed\bfw\asian\n006418\0075_02.jpg,n006358,n006418,asian,asian,females,females,,,0,0.17765184,12.371202,0.8223482
data\processed\bfw\asian\n007372\0039_01.jpg,data\processed\bfw\asian\n000839\0049_01.jpg,n007372,n000839,asian,asian,females,females,,,0,0.33711687,9.913117,0.66288316
data\processed\bfw\asian\n003355\0024_07.jpg,data\processed\bfw\asian\n006223\0148_01.jpg,n003355,n006223,asian,asian,males,females,,,0,0.15447752,10.656744,0.84552246
data\processed\bfw\asian\n006619\0034_01.jpg,data\processed\bfw\asian\n005071\0115_02.jpg,n006619,n005071,asian,asian,females,males,,,0,-0.013601901,11.490307,1.0136019
data\processed\bfw\asian\n007378\0175_01.jpg,data\processed\bfw\asian\n003463\0097_02.jpg,n007378,n003463,asian,asian,females,males,,,0,0.22039966,10.868759,0.7796003
data\processed\bfw\asian\n009042\0072_01.jpg,data\processed\bfw\asian\n009042\0122_03.jpg,n009042,n009042,asian,asian,females,females,,,1,0.5703139,8.482236,0.42968613
data\processed\bfw\asian\n002644\0226_01.jpg,data\processed\bfw\asian\n005072\0068_02.jpg,n002644,n005072,asian,asian,males,males,,,0,0.28640223,9.894156,0.7135978
data\processed\bfw\asian\n007378\0049_01.jpg,data\processed\bfw\asian\n005072\0181_01.jpg,n007378,n005072,asian,asian,females,males,,,0,0.17141767,10.943759,0.82858235
data\processed\bfw\asian\n004786\0128_03.jpg,data\processed\bfw\asian\n004786\0203_01.jpg,n004786,n004786,asian,asian,females,females,,,1,0.4272839,10.715468,0.5727161
data\processed\bfw\asian\n000135\0013_02.jpg,data\processed\bfw\asian\n005085\0658_01.jpg,n000135,n005085,asian,asian,females,females,,,0,0.2620319,10.907932,0.7379681
data\processed\bfw\asian\n004948\0091_01.jpg,data\processed\bfw\asian\n004948\0318_02.jpg,n004948,n004948,asian,asian,males,males,,,1,0.27228808,9.690305,0.7277119
data\processed\bfw\asian\n006634\0101_01.jpg,data\processed\bfw\asian\n006634\0135_01.jpg,n006634,n006634,asian,asian,females,females,,,1,0.75441015,7.114813,0.24558985
data\processed\bfw\asian\n003027\0397_01.jpg,data\processed\bfw\asian\n004809\0013_04.jpg,n003027,n004809,asian,asian,males,males,,,0,0.016656213,10.885388,0.9833438
data\processed\bfw\asian\n001682\0052_01.jpg,data\processed\bfw\asian\n001682\0085_01.jpg,n001682,n001682,asian,asian,males,males,,,1,0.70779014,8.206168,0.29220986
data\processed\bfw\asian\n003449\0118_08.jpg,data\processed\bfw\asian\n003449\0189_01.jpg,n003449,n003449,asian,asian,females,females,,,1,0.08332423,11.741918,0.91667575
data\processed\bfw\asian\n000009\0063_01.jpg,data\processed\bfw\asian\n000009\0122_02.jpg,n000009,n000009,asian,asian,females,females,,,1,0.2847303,10.340329,0.7152697
data\processed\bfw\asian\n005077\0020_01.jpg,data\processed\bfw\asian\n005077\0077_01.jpg,n005077,n005077,asian,asian,females,females,,,1,0.5134721,9.122169,0.48652792
data\processed\bfw\asian\n000854\0193_01.jpg,data\processed\bfw\asian\n000854\0291_01.jpg,n000854,n000854,asian,asian,females,females,,,1,0.13437726,12.522434,0.86562276
data\processed\bfw\asian\n004466\0238_01.jpg,data\processed\bfw\asian\n001496\0218_01.jpg,n004466,n001496,asian,asian,males,males,,,0,0.19569468,9.375369,0.8043053
data\processed\bfw\asian\n004466\0061_01.jpg,data\processed\bfw\asian\n004466\0091_01.jpg,n004466,n004466,asian,asian,males,males,,,1,0.35516092,9.597018,0.64483905
data\processed\bfw\asian\n004109\0100_01.jpg,data\processed\bfw\asian\n005072\0640_01.jpg,n004109,n005072,asian,asian,males,males,,,0,0.19213866,11.367256,0.8078613
data\processed\bfw\asian\n006634\0166_01.jpg,data\processed\bfw\asian\n004680\0178_01.jpg,n006634,n004680,asian,asian,females,females,,,0,0.20910083,12.210939,0.79089916
data\processed\bfw\asian\n002320\0013_05.jpg,data\processed\bfw\asian\n002320\0208_01.jpg,n002320,n002320,asian,asian,males,males,,,1,0.4739853,6.9018965,0.5260147
data\processed\bfw\asian\n003489\0079_01.jpg,data\processed\bfw\asian\n003533\0573_01.jpg,n003489,n003533,asian,asian,males,males,,,0,0.09772488,13.439381,0.90227515
data\processed\bfw\asian\n003354\0177_01.jpg,data\processed\bfw\asian\n000138\0164_01.jpg,n003354,n000138,asian,asian,females,females,,,0,0.17825107,10.191373,0.8217489
data\processed\bfw\asian\n006203\0009_04.jpg,data\processed\bfw\asian\n004870\0098_01.jpg,n006203,n004870,asian,asian,females,females,,,0,0.097507834,11.394787,0.90249217
data\processed\bfw\asian\n006774\0075_01.jpg,data\processed\bfw\asian\n006774\0282_01.jpg,n006774,n006774,asian,asian,females,females,,,1,0.19442634,11.549159,0.80557364
data\processed\bfw\asian\n000873\0031_01.jpg,data\processed\bfw\asian\n000873\0061_01.jpg,n000873,n000873,asian,asian,males,males,,,1,0.53187186,8.304275,0.46812814
data\processed\bfw\asian\n008934\0276_01.jpg,data\processed\bfw\asian\n008934\0353_01.jpg,n008934,n008934,asian,asian,females,females,,,1,0.34578905,9.48895,0.6542109
data\processed\bfw\asian\n009278\0087_02.jpg,data\processed\bfw\asian\n004787\0679_05.jpg,n009278,n004787,asian,asian,females,females,,,0,0.17567587,11.343002,0.82432413
data\processed\bfw\asian\n008401\0097_02.jpg,data\processed\bfw\asian\n008401\0469_01.jpg,n008401,n008401,asian,asian,females,females,,,1,0.16685788,12.597498,0.8331421
data\processed\bfw\asian\n003153\0069_02.jpg,data\processed\bfw\asian\n002775\0086_03.jpg,n003153,n002775,asian,asian,females,males,,,0,0.20130545,12.72219,0.79869455
data\processed\bfw\asian\n009276\0025_04.jpg,data\processed\bfw\asian\n004864\0057_01.jpg,n009276,n004864,asian,asian,females,females,,,0,0.07741616,11.474701,0.9225838
data\processed\bfw\asian\n009277\0063_02.jpg,data\processed\bfw\asian\n001496\0137_01.jpg,n009277,n001496,asian,asian,females,males,,,0,0.055311825,12.558931,0.9446882
data\processed\bfw\asian\n005063\0068_01.jpg,data\processed\bfw\asian\n005474\0210_02.jpg,n005063,n005474,asian,asian,females,females,,,0,0.21355754,11.906621,0.78644246
data\processed\bfw\asian\n005063\0144_01.jpg,data\processed\bfw\asian\n004686\0157_01.jpg,n005063,n004686,asian,asian,females,males,,,0,0.102995336,12.90988,0.89700466
data\processed\bfw\asian\n004549\0202_01.jpg,data\processed\bfw\asian\n004870\0033_01.jpg,n004549,n004870,asian,asian,females,females,,,0,0.3172393,9.993105,0.6827607
data\processed\bfw\asian\n003167\0274_01.jpg,data\processed\bfw\asian\n003167\0533_01.jpg,n003167,n003167,asian,asian,males,males,,,1,0.3547669,11.392165,0.6452331
data\processed\bfw\asian\n009287\0278_01.jpg,data\processed\bfw\asian\n003153\0250_01.jpg,n009287,n003153,asian,asian,females,females,,,0,0.10905746,12.346398,0.8909425
data\processed\bfw\asian\n007378\0474_01.jpg,data\processed\bfw\asian\n004687\0226_01.jpg,n007378,n004687,asian,asian,females,females,,,0,0.17413363,12.211707,0.82586634
data\processed\bfw\asian\n000161\0136_01.jpg,data\processed\bfw\asian\n000161\0141_02.jpg,n000161,n000161,asian,asian,males,males,,,1,0.037463423,11.064623,0.9625366
data\processed\bfw\asian\n007380\0168_01.jpg,data\processed\bfw\asian\n004870\0161_02.jpg,n007380,n004870,asian,asian,females,females,,,0,0.016380826,11.017752,0.98361915
data\processed\bfw\asian\n003155\0004_01.jpg,data\processed\bfw\asian\n003155\1014_01.jpg,n003155,n003155,asian,asian,males,males,,,1,0.15720855,13.610223,0.84279144
data\processed\bfw\asian\n006418\0090_09.jpg,data\processed\bfw\asian\n006418\0165_02.jpg,n006418,n006418,asian,asian,females,females,,,1,0.21939172,10.156897,0.7806083
data\processed\bfw\asian\n004786\0101_01.jpg,data\processed\bfw\asian\n004786\0746_01.jpg,n004786,n004786,asian,asian,females,females,,,1,-0.017962066,12.630122,1.0179621
data\processed\bfw\asian\n007378\0168_01.jpg,data\processed\bfw\asian\n004860\0040_01.jpg,n007378,n004860,asian,asian,females,females,,,0,0.095755816,10.827411,0.9042442
data\processed\bfw\asian\n007664\0106_01.jpg,data\processed\bfw\asian\n001562\0111_01.jpg,n007664,n001562,asian,asian,females,males,,,0,-0.007796691,12.063144,1.0077966
data\processed\bfw\asian\n003635\0047_02.jpg,data\processed\bfw\asian\n000436\0156_02.jpg,n003635,n000436,asian,asian,males,males,,,0,0.15516606,11.5305395,0.84483397
data\processed\bfw\asian\n005216\0017_01.jpg,data\processed\bfw\asian\n005216\0091_01.jpg,n005216,n005216,asian,asian,females,females,,,1,0.5085215,9.957728,0.4914785
data\processed\bfw\asian\n000839\0049_01.jpg,data\processed\bfw\asian\n000839\0162_01.jpg,n000839,n000839,asian,asian,females,females,,,1,0.27838588,9.457372,0.7216141
data\processed\bfw\asian\n004809\0221_01.jpg,data\processed\bfw\asian\n000854\0060_01.jpg,n004809,n000854,asian,asian,males,females,,,0,0.15666075,12.624292,0.84333926
data\processed\bfw\asian\n001682\0031_01.jpg,data\processed\bfw\asian\n001682\0448_01.jpg,n001682,n001682,asian,asian,males,males,,,1,0.17448014,12.716956,0.82551986
data\processed\bfw\asian\n007738\0114_01.jpg,data\processed\bfw\asian\n007738\0172_01.jpg,n007738,n007738,asian,asian,females,females,,,1,0.53498703,8.96557,0.46501297
data\processed\bfw\asian\n004686\0023_01.jpg,data\processed\bfw\asian\n009041\0046_02.jpg,n004686,n009041,asian,asian,males,females,,,0,0.08045156,12.64576,0.91954845
data\processed\bfw\asian\n000160\0347_01.jpg,data\processed\bfw\asian\n005063\0044_03.jpg,n000160,n005063,asian,asian,females,females,,,0,0.18519706,10.769038,0.81480294
data\processed\bfw\asian\n004870\0050_02.jpg,data\processed\bfw\asian\n004870\0178_06.jpg,n004870,n004870,asian,asian,females,females,,,1,0.45465663,10.026183,0.5453434
data\processed\bfw\asian\n002406\0148_01.jpg,data\processed\bfw\asian\n003355\0053_01.jpg,n002406,n003355,asian,asian,males,males,,,0,0.44334483,8.456889,0.55665517
data\processed\bfw\asian\n008383\0062_06.jpg,data\processed\bfw\asian\n008383\0104_02.jpg,n008383,n008383,asian,asian,females,females,,,1,0.5531613,8.980453,0.44683868
data\processed\bfw\asian\n001864\0003_01.jpg,data\processed\bfw\asian\n009042\0034_01.jpg,n001864,n009042,asian,asian,males,females,,,0,0.07021018,12.936291,0.92978984
data\processed\bfw\asian\n001572\0115_01.jpg,data\processed\bfw\asian\n001572\0238_01.jpg,n001572,n001572,asian,asian,females,females,,,1,0.3596036,9.405918,0.64039636
data\processed\bfw\asian\n004786\0241_02.jpg,data\processed\bfw\asian\n005177\0093_01.jpg,n004786,n005177,asian,asian,females,males,,,0,0.022573562,12.025572,0.9774264
data\processed\bfw\asian\n000148\0152_01.jpg,data\processed\bfw\asian\n000148\0353_01.jpg,n000148,n000148,asian,asian,females,females,,,1,0.48034135,9.743004,0.5196587
data\processed\bfw\asian\n003635\0099_01.jpg,data\processed\bfw\asian\n005069\0068_01.jpg,n003635,n005069,asian,asian,males,females,,,0,0.08275523,11.611532,0.9172448
data\processed\bfw\asian\n003153\0246_01.jpg,data\processed\bfw\asian\n003153\0645_01.jpg,n003153,n003153,asian,asian,females,females,,,1,0.42491087,9.325528,0.5750891
data\processed\bfw\asian\n009277\0150_01.jpg,data\processed\bfw\asian\n007378\0168_01.jpg,n009277,n007378,asian,asian,females,females,,,0,0.082131445,11.421443,0.91786855
data\processed\bfw\asian\n000135\0035_01.jpg,data\processed\bfw\asian\n000135\0272_01.jpg,n000135,n000135,asian,asian,females,females,,,1,0.21685643,10.3149185,0.7831436
data\processed\bfw\asian\n007270\0370_01.jpg,data\processed\bfw\asian\n005474\0118_02.jpg,n007270,n005474,asian,asian,females,females,,,0,0.2065669,10.900476,0.79343307
data\processed\bfw\asian\n002725\0007_03.jpg,data\processed\bfw\asian\n003355\0203_01.jpg,n002725,n003355,asian,asian,females,males,,,0,-0.02469715,14.749894,1.0246972
data\processed\bfw\asian\n004549\0213_01.jpg,data\processed\bfw\asian\n004549\0368_01.jpg,n004549,n004549,asian,asian,females,females,,,1,0.30436996,9.563225,0.6956301
data\processed\bfw\asian\n007372\0086_01.jpg,data\processed\bfw\asian\n007372\0112_05.jpg,n007372,n007372,asian,asian,females,females,,,1,0.31983683,9.540546,0.68016315
data\processed\bfw\asian\n003635\0021_01.jpg,data\processed\bfw\asian\n003635\0109_04.jpg,n003635,n003635,asian,asian,males,males,,,1,0.45809454,9.32778,0.54190546
data\processed\bfw\asian\n005474\0062_01.jpg,data\processed\bfw\asian\n005474\0726_02.jpg,n005474,n005474,asian,asian,females,females,,,1,0.5583551,8.506531,0.4416449
data\processed\bfw\asian\n004549\0018_01.jpg,data\processed\bfw\asian\n004549\0168_05.jpg,n004549,n004549,asian,asian,females,females,,,1,0.25490695,10.141678,0.74509305
data\processed\bfw\asian\n003354\0011_01.jpg,data\processed\bfw\asian\n003824\0014_01.jpg,n003354,n003824,asian,asian,females,females,,,0,0.05357337,12.329351,0.94642663
data\processed\bfw\asian\n004472\0007_01.jpg,data\processed\bfw\asian\n004472\0391_02.jpg,n004472,n004472,asian,asian,females,females,,,1,0.28442848,9.878537,0.7155715
data\processed\bfw\asian\n002644\0123_02.jpg,data\processed\bfw\asian\n009279\0254_03.jpg,n002644,n009279,asian,asian,males,females,,,0,0.23556183,10.458333,0.76443815
data\processed\bfw\asian\n003491\0114_03.jpg,data\processed\bfw\asian\n004108\0383_01.jpg,n003491,n004108,asian,asian,males,males,,,0,-0.03724726,11.695891,1.0372473
data\processed\bfw\asian\n002509\0046_01.jpg,data\processed\bfw\asian\n002509\0432_01.jpg,n002509,n002509,asian,asian,females,females,,,1,0.58744746,9.28189,0.41255254
data\processed\bfw\asian\n006634\0135_01.jpg,data\processed\bfw\asian\n006634\0726_04.jpg,n006634,n006634,asian,asian,females,females,,,1,-0.020057024,12.104459,1.0200571
data\processed\bfw\asian\n000009\0010_01.jpg,data\processed\bfw\asian\n000009\0205_01.jpg,n000009,n000009,asian,asian,females,females,,,1,0.17990817,11.641328,0.82009184
data\processed\bfw\asian\n006619\0572_01.jpg,data\processed\bfw\asian\n000840\0214_01.jpg,n006619,n000840,asian,asian,females,females,,,0,0.21557376,10.036131,0.7844262
data\processed\bfw\asian\n004721\0017_01.jpg,data\processed\bfw\asian\n004721\0283_01.jpg,n004721,n004721,asian,asian,males,males,,,1,0.09771768,11.972943,0.9022823
data\processed\bfw\asian\n003467\0130_03.jpg,data\processed\bfw\asian\n003467\0405_01.jpg,n003467,n003467,asian,asian,females,females,,,1,0.13770323,10.142481,0.86229676
data\processed\bfw\asian\n000872\0085_01.jpg,data\processed\bfw\asian\n000872\0098_01.jpg,n000872,n000872,asian,asian,males,males,,,1,0.41869187,10.3163595,0.5813081
data\processed\bfw\asian\n003449\0073_01.jpg,data\processed\bfw\asian\n004800\0866_03.jpg,n003449,n004800,asian,asian,females,males,,,0,0.15750256,11.076448,0.84249747
data\processed\bfw\asian\n004860\0018_02.jpg,data\processed\bfw\asian\n004860\0097_01.jpg,n004860,n004860,asian,asian,females,females,,,1,0.37235063,9.705132,0.62764937
data\processed\bfw\asian\n005069\0110_02.jpg,data\processed\bfw\asian\n005069\0578_01.jpg,n005069,n005069,asian,asian,females,females,,,1,0.16074872,12.329875,0.8392513
data\processed\bfw\asian\n004109\0554_02.jpg,data\processed\bfw\asian\n004469\0108_02.jpg,n004109,n004469,asian,asian,males,males,,,0,0.30618945,10.74278,0.6938106
data\processed\bfw\asian\n005078\0091_03.jpg,data\processed\bfw\asian\n000132\0238_02__face_0.jpg,n005078,n000132,asian,asian,males,males,,,0,0.1949268,11.406313,0.8050732
data\processed\bfw\asian\n008934\0111_01.jpg,data\processed\bfw\asian\n007089\0133_01.jpg,n008934,n007089,asian,asian,females,females,,,0,0.17851226,12.25557,0.8214877
data\processed\bfw\asian\n007664\0029_01.jpg,data\processed\bfw\asian\n007664\0817_01.jpg,n007664,n007664,asian,asian,females,females,,,1,0.26275945,11.351956,0.73724055
data\processed\bfw\asian\n009137\0047_02.jpg,data\processed\bfw\asian\n009137\0226_02.jpg,n009137,n009137,asian,asian,females,females,,,1,0.420152,8.730129,0.579848
data\processed\bfw\asian\n000872\0114_01.jpg,data\processed\bfw\asian\n000872\0200_01.jpg,n000872,n000872,asian,asian,males,males,,,1,0.4527176,9.611742,0.5472824
data\processed\bfw\asian\n004109\0525_02.jpg,data\processed\bfw\asian\n005078\0581_01.jpg,n004109,n005078,asian,asian,males,males,,,0,0.20430462,11.043839,0.79569536
data\processed\bfw\asian\n007372\0177_01.jpg,data\processed\bfw\asian\n004725\0041_01.jpg,n007372,n004725,asian,asian,females,males,,,0,0.038163982,12.512759,0.96183604
data\processed\bfw\asian\n003354\0047_01.jpg,data\processed\bfw\asian\n003354\0346_02.jpg,n003354,n003354,asian,asian,females,females,,,1,0.2658029,8.71848,0.73419714
data\processed\bfw\asian\n003167\0183_01.jpg,data\processed\bfw\asian\n003155\0989_02.jpg,n003167,n003155,asian,asian,males,males,,,0,0.15452005,12.047929,0.84547997
data\processed\bfw\asian\n005077\0005_01.jpg,data\processed\bfw\asian\n006223\0260_01.jpg,n005077,n006223,asian,asian,females,females,,,0,0.24797875,9.312807,0.75202125
data\processed\bfw\asian\n004805\0164_01.jpg,data\processed\bfw\asian\n004877\0145_01.jpg,n004805,n004877,asian,asian,males,females,,,0,0.14791784,10.198282,0.85208213
data\processed\bfw\asian\n004805\0441_05.jpg,data\processed\bfw\asian\n004805\0655_01.jpg,n004805,n004805,asian,asian,males,males,,,1,0.17015605,11.017256,0.82984394
data\processed\bfw\asian\n008148\0246_01.jpg,data\processed\bfw\asian\n008148\0251_01.jpg,n008148,n008148,asian,asian,females,females,,,1,-0.05512632,11.728244,1.0551263
data\processed\bfw\asian\n000161\0020_01.jpg,data\processed\bfw\asian\n007816\0281_01.jpg,n000161,n007816,asian,asian,males,females,,,0,0.012263848,12.62743,0.98773617
data\processed\bfw\asian\n004877\0317_02.jpg,data\processed\bfw\asian\n004794\0603_01.jpg,n004877,n004794,asian,asian,females,males,,,0,0.13226482,11.097829,0.86773515
data\processed\bfw\asian\n002775\0028_01.jpg,data\processed\bfw\asian\n004930\0389_01.jpg,n002775,n004930,asian,asian,males,females,,,0,0.010102943,14.215585,0.9898971
data\processed\bfw\asian\n000138\0347_01.jpg,data\processed\bfw\asian\n003162\0282_01.jpg,n000138,n003162,asian,asian,females,males,,,0,-0.018841507,12.774472,1.0188415
data\processed\bfw\asian\n004472\0205_01.jpg,data\processed\bfw\asian\n005085\0322_01.jpg,n004472,n005085,asian,asian,females,females,,,0,0.29330054,10.166222,0.7066995
