image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\lfw\lfw\Rick_Carlisle\Rick_Carlisle_0001.jpg,data\processed\lfw\lfw\Rick_Carlisle\Rick_Carlisle_0003.jpg,Rick_Carlisle,Rick_Carlisle,lfw,lfw,,,,,1,0.6269839,5.2257857,0.37301612
data\processed\lfw\lfw\Benicio_Del_Toro\Benicio_Del_Toro_0001.jpg,data\processed\lfw\lfw\Joe_Dicaro\Joe_Dicaro_0001.jpg,Benicio_Del_Toro,Joe_Dicaro,lfw,lfw,,,,,0,0.55952305,7.9003825,0.44047695
data\processed\lfw\lfw\Pete_Aldridge\Pete_Aldridge_0001.jpg,data\processed\lfw\lfw\Joseph_Biden\Joseph_Biden_0001.jpg,Pete_Aldridge,Joseph_Biden,lfw,lfw,,,,,0,0.36278534,8.41241,0.63721466
data\processed\lfw\lfw\Alexandre_Daigle\Alexandre_Daigle_0001.jpg,data\processed\lfw\lfw\Paul_Wilson\Paul_Wilson_0001.jpg,Alexandre_Daigle,Paul_Wilson,lfw,lfw,,,,,0,0.38696027,9.187287,0.61303973
data\processed\lfw\lfw\John_Travolta\John_Travolta_0006.jpg,data\processed\lfw\lfw\John_Travolta\John_Travolta_0007.jpg,John_Travolta,John_Travolta,lfw,lfw,,,,,1,0.4441357,6.0146194,0.55586433
data\processed\lfw\lfw\Casey_Crowder\Casey_Crowder_0001.jpg,data\processed\lfw\lfw\Joe_Carnahan\Joe_Carnahan_0001.jpg,Casey_Crowder,Joe_Carnahan,lfw,lfw,,,,,0,0.5232055,9.113542,0.47679448
data\processed\lfw\lfw\Pete_Aldridge\Pete_Aldridge_0001.jpg,data\processed\lfw\lfw\Minnie_Mendoza\Minnie_Mendoza_0001.jpg,Pete_Aldridge,Minnie_Mendoza,lfw,lfw,,,,,0,0.37034136,8.00793,0.62965864
data\processed\lfw\lfw\Wu_Peng\Wu_Peng_0001.jpg,data\processed\lfw\lfw\Nick_Rimando\Nick_Rimando_0001.jpg,Wu_Peng,Nick_Rimando,lfw,lfw,,,,,0,0.4426824,7.180179,0.5573176
data\processed\lfw\lfw\Julian_Fantino\Julian_Fantino_0001.jpg,data\processed\lfw\lfw\John_Petty\John_Petty_0001.jpg,Julian_Fantino,John_Petty,lfw,lfw,,,,,0,0.41185862,8.946723,0.5881414
data\processed\lfw\lfw\Simon_Chalk\Simon_Chalk_0001.jpg,data\processed\lfw\lfw\Rudi_Voeller\Rudi_Voeller_0001.jpg,Simon_Chalk,Rudi_Voeller,lfw,lfw,,,,,0,0.3763582,7.066726,0.6236418
data\processed\lfw\lfw\Rashid_Qureshi\Rashid_Qureshi_0001.jpg,data\processed\lfw\lfw\Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0001.jpg,Rashid_Qureshi,Jean-Sebastien_Giguere,lfw,lfw,,,,,0,0.23955834,9.035862,0.76044166
data\processed\lfw\lfw\Dennis_Kucinich\Dennis_Kucinich_0004.jpg,data\processed\lfw\lfw\Dennis_Kucinich\Dennis_Kucinich_0007.jpg,Dennis_Kucinich,Dennis_Kucinich,lfw,lfw,,,,,1,0.5766693,7.2432547,0.42333072
data\processed\lfw\lfw\Barbra_Streisand\Barbra_Streisand_0002.jpg,data\processed\lfw\lfw\Barbra_Streisand\Barbra_Streisand_0003.jpg,Barbra_Streisand,Barbra_Streisand,lfw,lfw,,,,,1,0.66524786,6.2440596,0.33475214
data\processed\lfw\lfw\Roman_Polanski\Roman_Polanski_0004.jpg,data\processed\lfw\lfw\Roman_Polanski\Roman_Polanski_0006.jpg,Roman_Polanski,Roman_Polanski,lfw,lfw,,,,,1,0.5513905,6.482902,0.44860947
data\processed\lfw\lfw\David_Nalbandian\David_Nalbandian_0003.jpg,data\processed\lfw\lfw\David_Nalbandian\David_Nalbandian_0004.jpg,David_Nalbandian,David_Nalbandian,lfw,lfw,,,,,1,0.64285994,5.9599075,0.35714006
data\processed\lfw\lfw\Fernando_Gonzalez\Fernando_Gonzalez_0006.jpg,data\processed\lfw\lfw\Fernando_Gonzalez\Fernando_Gonzalez_0009.jpg,Fernando_Gonzalez,Fernando_Gonzalez,lfw,lfw,,,,,1,0.41827506,8.866338,0.58172494
data\processed\lfw\lfw\Heidi_Klum\Heidi_Klum_0003.jpg,data\processed\lfw\lfw\Heidi_Klum\Heidi_Klum_0005.jpg,Heidi_Klum,Heidi_Klum,lfw,lfw,,,,,1,0.5009757,8.304346,0.49902427
data\processed\lfw\lfw\Luis_Berrondo\Luis_Berrondo_0001.jpg,data\processed\lfw\lfw\Patti_Smith\Patti_Smith_0001.jpg,Luis_Berrondo,Patti_Smith,lfw,lfw,,,,,0,0.4480501,6.4607744,0.55194986
data\processed\lfw\lfw\Sarah_Michelle_Gellar\Sarah_Michelle_Gellar_0001.jpg,data\processed\lfw\lfw\Sarah_Michelle_Gellar\Sarah_Michelle_Gellar_0002.jpg,Sarah_Michelle_Gellar,Sarah_Michelle_Gellar,lfw,lfw,,,,,1,0.5445774,8.418754,0.45542258
data\processed\lfw\lfw\Mark_Warner\Mark_Warner_0001.jpg,data\processed\lfw\lfw\Mark_Warner\Mark_Warner_0002.jpg,Mark_Warner,Mark_Warner,lfw,lfw,,,,,1,0.7052089,5.9376383,0.2947911
data\processed\lfw\lfw\Jim_Bunning\Jim_Bunning_0001.jpg,data\processed\lfw\lfw\Mitchell_McLaughlin\Mitchell_McLaughlin_0001.jpg,Jim_Bunning,Mitchell_McLaughlin,lfw,lfw,,,,,0,0.54651326,7.0668697,0.45348674
data\processed\lfw\lfw\Kristen_Breitweiser\Kristen_Breitweiser_0002.jpg,data\processed\lfw\lfw\Kristen_Breitweiser\Kristen_Breitweiser_0003.jpg,Kristen_Breitweiser,Kristen_Breitweiser,lfw,lfw,,,,,1,0.777167,5.1753616,0.22283298
data\processed\lfw\lfw\Robert_Zoellick\Robert_Zoellick_0004.jpg,data\processed\lfw\lfw\Robert_Zoellick\Robert_Zoellick_0006.jpg,Robert_Zoellick,Robert_Zoellick,lfw,lfw,,,,,1,0.7470287,4.805256,0.2529713
data\processed\lfw\lfw\John_McCain\John_McCain_0001.jpg,data\processed\lfw\lfw\John_McCain\John_McCain_0006.jpg,John_McCain,John_McCain,lfw,lfw,,,,,1,0.61743236,7.200674,0.38256764
data\processed\lfw\lfw\Bob_Ferguson\Bob_Ferguson_0001.jpg,data\processed\lfw\lfw\Eurico_Guterres\Eurico_Guterres_0001.jpg,Bob_Ferguson,Eurico_Guterres,lfw,lfw,,,,,0,0.27077818,7.5681257,0.7292218
data\processed\lfw\lfw\Spencer_Abraham\Spencer_Abraham_0010.jpg,data\processed\lfw\lfw\Spencer_Abraham\Spencer_Abraham_0015.jpg,Spencer_Abraham,Spencer_Abraham,lfw,lfw,,,,,1,0.6935269,5.7612386,0.30647308
data\processed\lfw\lfw\George_W_Bush\George_W_Bush_0237.jpg,data\processed\lfw\lfw\George_W_Bush\George_W_Bush_0263.jpg,George_W_Bush,George_W_Bush,lfw,lfw,,,,,1,0.6418853,4.7938566,0.35811472
data\processed\lfw\lfw\Roger_Staubach\Roger_Staubach_0001.jpg,data\processed\lfw\lfw\Steven_Tyler\Steven_Tyler_0001.jpg,Roger_Staubach,Steven_Tyler,lfw,lfw,,,,,0,0.25214505,9.508043,0.74785495
data\processed\lfw\lfw\Li_Zhaoxing\Li_Zhaoxing_0002.jpg,data\processed\lfw\lfw\Li_Zhaoxing\Li_Zhaoxing_0004.jpg,Li_Zhaoxing,Li_Zhaoxing,lfw,lfw,,,,,1,0.47059357,7.3864613,0.5294064
data\processed\lfw\lfw\Karen_Mok\Karen_Mok_0001.jpg,data\processed\lfw\lfw\Noelle_Bush\Noelle_Bush_0004.jpg,Karen_Mok,Noelle_Bush,lfw,lfw,,,,,0,0.5187968,7.679355,0.4812032
data\processed\lfw\lfw\Curt_Weldon\Curt_Weldon_0001.jpg,data\processed\lfw\lfw\Doris_Roberts\Doris_Roberts_0002.jpg,Curt_Weldon,Doris_Roberts,lfw,lfw,,,,,0,0.36393055,8.590415,0.6360694
data\processed\lfw\lfw\Rhett_Warrener\Rhett_Warrener_0001.jpg,data\processed\lfw\lfw\Pier_Ferdinando_Casini\Pier_Ferdinando_Casini_0001.jpg,Rhett_Warrener,Pier_Ferdinando_Casini,lfw,lfw,,,,,0,0.30272612,9.897184,0.69727385
data\processed\lfw\lfw\Gary_Bald\Gary_Bald_0001.jpg,data\processed\lfw\lfw\Toshimitsu_Motegi\Toshimitsu_Motegi_0001.jpg,Gary_Bald,Toshimitsu_Motegi,lfw,lfw,,,,,0,0.21800056,7.3632183,0.78199947
data\processed\lfw\lfw\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,data\processed\lfw\lfw\Bulent_Ecevit\Bulent_Ecevit_0004.jpg,Bulent_Ecevit,Bulent_Ecevit,lfw,lfw,,,,,1,0.8161642,4.4306865,0.1838358
data\processed\lfw\lfw\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0003.jpg,data\processed\lfw\lfw\Sheryl_Crow\Sheryl_Crow_0001.jpg,Marco_Antonio_Barrera,Sheryl_Crow,lfw,lfw,,,,,0,0.26913598,9.743942,0.73086405
data\processed\lfw\lfw\Michael_Wayne\Michael_Wayne_0001.jpg,data\processed\lfw\lfw\Nikki_McKibbin\Nikki_McKibbin_0001.jpg,Michael_Wayne,Nikki_McKibbin,lfw,lfw,,,,,0,0.40259057,8.685378,0.5974094
data\processed\lfw\lfw\Keanu_Reeves\Keanu_Reeves_0001.jpg,data\processed\lfw\lfw\Keanu_Reeves\Keanu_Reeves_0008.jpg,Keanu_Reeves,Keanu_Reeves,lfw,lfw,,,,,1,0.53486115,9.26333,0.46513885
data\processed\lfw\lfw\Christine_Todd_Whitman\Christine_Todd_Whitman_0001.jpg,data\processed\lfw\lfw\Christine_Todd_Whitman\Christine_Todd_Whitman_0003.jpg,Christine_Todd_Whitman,Christine_Todd_Whitman,lfw,lfw,,,,,1,0.65105635,6.1866035,0.34894365
data\processed\lfw\lfw\Rob_Marshall\Rob_Marshall_0003.jpg,data\processed\lfw\lfw\Rob_Marshall\Rob_Marshall_0006.jpg,Rob_Marshall,Rob_Marshall,lfw,lfw,,,,,1,0.47496584,8.39052,0.5250342
data\processed\lfw\lfw\Giovanny_Cordoba\Giovanny_Cordoba_0001.jpg,data\processed\lfw\lfw\Frank_Solich\Frank_Solich_0003.jpg,Giovanny_Cordoba,Frank_Solich,lfw,lfw,,,,,0,0.20145138,7.705376,0.79854864
data\processed\lfw\lfw\Julian_Fantino\Julian_Fantino_0001.jpg,data\processed\lfw\lfw\Carlos_Savedra\Carlos_Savedra_0001.jpg,Julian_Fantino,Carlos_Savedra,lfw,lfw,,,,,0,0.49932393,7.227835,0.50067604
data\processed\lfw\lfw\Marvan_Atapattu\Marvan_Atapattu_0001.jpg,data\processed\lfw\lfw\Freddy_Vasques_Kinchokpe\Freddy_Vasques_Kinchokpe_0001.jpg,Marvan_Atapattu,Freddy_Vasques_Kinchokpe,lfw,lfw,,,,,0,0.4193536,7.335138,0.5806464
data\processed\lfw\lfw\Vladimir_Putin\Vladimir_Putin_0021.jpg,data\processed\lfw\lfw\Vladimir_Putin\Vladimir_Putin_0045.jpg,Vladimir_Putin,Vladimir_Putin,lfw,lfw,,,,,1,0.57785827,6.2339077,0.42214173
data\processed\lfw\lfw\Michael_Haneke\Michael_Haneke_0001.jpg,data\processed\lfw\lfw\Kristen_Rivera\Kristen_Rivera_0001.jpg,Michael_Haneke,Kristen_Rivera,lfw,lfw,,,,,0,0.37661275,7.980848,0.6233872
data\processed\lfw\lfw\Michael_Jackson\Michael_Jackson_0003.jpg,data\processed\lfw\lfw\Michael_Jackson\Michael_Jackson_0007.jpg,Michael_Jackson,Michael_Jackson,lfw,lfw,,,,,1,0.5128709,8.293972,0.4871291
data\processed\lfw\lfw\Fujio_Cho\Fujio_Cho_0002.jpg,data\processed\lfw\lfw\Fujio_Cho\Fujio_Cho_0006.jpg,Fujio_Cho,Fujio_Cho,lfw,lfw,,,,,1,0.46938133,5.0856824,0.53061867
data\processed\lfw\lfw\Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0001.jpg,data\processed\lfw\lfw\Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0003.jpg,Jean-Pierre_Raffarin,Jean-Pierre_Raffarin,lfw,lfw,,,,,1,0.5687439,7.175065,0.43125612
data\processed\lfw\lfw\Mufti_Mohammad_Syed\Mufti_Mohammad_Syed_0001.jpg,data\processed\lfw\lfw\Sandra_Banning\Sandra_Banning_0001.jpg,Mufti_Mohammad_Syed,Sandra_Banning,lfw,lfw,,,,,0,0.35241932,9.413603,0.6475807
data\processed\lfw\lfw\Allyson_Felix\Allyson_Felix_0001.jpg,data\processed\lfw\lfw\Allyson_Felix\Allyson_Felix_0002.jpg,Allyson_Felix,Allyson_Felix,lfw,lfw,,,,,1,0.60188806,6.53924,0.39811194
data\processed\lfw\lfw\Steve_Zahn\Steve_Zahn_0001.jpg,data\processed\lfw\lfw\Audrey_Sauret\Audrey_Sauret_0001.jpg,Steve_Zahn,Audrey_Sauret,lfw,lfw,,,,,0,0.18900552,10.503236,0.8109945
data\processed\lfw\lfw\Tiago_Splitter\Tiago_Splitter_0001.jpg,data\processed\lfw\lfw\Robert_Wagner\Robert_Wagner_0001.jpg,Tiago_Splitter,Robert_Wagner,lfw,lfw,,,,,0,0.38072422,7.459184,0.6192758
data\processed\lfw\lfw\Abid_Hamid_Mahmud_Al-Tikriti\Abid_Hamid_Mahmud_Al-Tikriti_0002.jpg,data\processed\lfw\lfw\Wolfgang_Clement\Wolfgang_Clement_0001.jpg,Abid_Hamid_Mahmud_Al-Tikriti,Wolfgang_Clement,lfw,lfw,,,,,0,0.41754186,7.925144,0.58245814
data\processed\lfw\lfw\Ernie_Preate\Ernie_Preate_0001.jpg,data\processed\lfw\lfw\Paradorn_Srichaphan\Paradorn_Srichaphan_0007.jpg,Ernie_Preate,Paradorn_Srichaphan,lfw,lfw,,,,,0,0.21544206,8.200904,0.78455794
data\processed\lfw\lfw\Steven_Hatfill\Steven_Hatfill_0001.jpg,data\processed\lfw\lfw\Steven_Hatfill\Steven_Hatfill_0002.jpg,Steven_Hatfill,Steven_Hatfill,lfw,lfw,,,,,1,0.6977464,5.3854165,0.3022536
data\processed\lfw\lfw\Valentino_Rossi\Valentino_Rossi_0005.jpg,data\processed\lfw\lfw\Valentino_Rossi\Valentino_Rossi_0006.jpg,Valentino_Rossi,Valentino_Rossi,lfw,lfw,,,,,1,0.505066,7.966017,0.49493402
data\processed\lfw\lfw\Salma_Hayek\Salma_Hayek_0004.jpg,data\processed\lfw\lfw\Salma_Hayek\Salma_Hayek_0011.jpg,Salma_Hayek,Salma_Hayek,lfw,lfw,,,,,1,0.71657425,6.215958,0.28342575
data\processed\lfw\lfw\Octavio_Lara\Octavio_Lara_0001.jpg,data\processed\lfw\lfw\Jonathan_Schroeder\Jonathan_Schroeder_0001.jpg,Octavio_Lara,Jonathan_Schroeder,lfw,lfw,,,,,0,0.4540535,8.788837,0.5459465
data\processed\lfw\lfw\Mike_Price\Mike_Price_0001.jpg,data\processed\lfw\lfw\Mike_Price\Mike_Price_0002.jpg,Mike_Price,Mike_Price,lfw,lfw,,,,,1,0.5592375,6.596774,0.44076252
data\processed\lfw\lfw\Rick_Carlisle\Rick_Carlisle_0002.jpg,data\processed\lfw\lfw\Maria_Guida\Maria_Guida_0001.jpg,Rick_Carlisle,Maria_Guida,lfw,lfw,,,,,0,0.5114546,7.5111504,0.48854542
data\processed\lfw\lfw\Carlos_Ruiz\Carlos_Ruiz_0001.jpg,data\processed\lfw\lfw\Carlos_Ruiz\Carlos_Ruiz_0002.jpg,Carlos_Ruiz,Carlos_Ruiz,lfw,lfw,,,,,1,0.3470806,6.497381,0.6529194
data\processed\lfw\lfw\Lindsay_Benko\Lindsay_Benko_0001.jpg,data\processed\lfw\lfw\Jennifer_Pena\Jennifer_Pena_0001.jpg,Lindsay_Benko,Jennifer_Pena,lfw,lfw,,,,,0,0.33466658,8.758932,0.6653334
data\processed\lfw\lfw\Ibrahim_Hilal\Ibrahim_Hilal_0001.jpg,data\processed\lfw\lfw\Katie_Smith\Katie_Smith_0001.jpg,Ibrahim_Hilal,Katie_Smith,lfw,lfw,,,,,0,0.31883886,9.756463,0.68116117
data\processed\lfw\lfw\Nancy_Pelosi\Nancy_Pelosi_0003.jpg,data\processed\lfw\lfw\Nancy_Pelosi\Nancy_Pelosi_0008.jpg,Nancy_Pelosi,Nancy_Pelosi,lfw,lfw,,,,,1,0.7272842,5.90326,0.2727158
data\processed\lfw\lfw\Dan_Duquette\Dan_Duquette_0001.jpg,data\processed\lfw\lfw\Lee_Ann_Terlaji\Lee_Ann_Terlaji_0001.jpg,Dan_Duquette,Lee_Ann_Terlaji,lfw,lfw,,,,,0,0.5118466,7.401525,0.4881534
data\processed\lfw\lfw\Frederique_van_der_Wal\Frederique_van_der_Wal_0001.jpg,data\processed\lfw\lfw\Rod_Stewart\Rod_Stewart_0002.jpg,Frederique_van_der_Wal,Rod_Stewart,lfw,lfw,,,,,0,0.50264806,6.9845643,0.49735194
data\processed\lfw\lfw\Li_Peng\Li_Peng_0007.jpg,data\processed\lfw\lfw\Luis_Rosario_Huertas\Luis_Rosario_Huertas_0001.jpg,Li_Peng,Luis_Rosario_Huertas,lfw,lfw,,,,,0,0.25459123,8.702208,0.7454088
data\processed\lfw\lfw\Judi_Patton\Judi_Patton_0001.jpg,data\processed\lfw\lfw\Alexandre_Vinokourov\Alexandre_Vinokourov_0001.jpg,Judi_Patton,Alexandre_Vinokourov,lfw,lfw,,,,,0,0.29935408,8.548311,0.7006459
data\processed\lfw\lfw\Sean_Patrick_Thomas\Sean_Patrick_Thomas_0001.jpg,data\processed\lfw\lfw\Zahir_Shah\Zahir_Shah_0001.jpg,Sean_Patrick_Thomas,Zahir_Shah,lfw,lfw,,,,,0,0.36108163,9.494024,0.6389184
data\processed\lfw\lfw\John_Ashcroft\John_Ashcroft_0033.jpg,data\processed\lfw\lfw\John_Ashcroft\John_Ashcroft_0034.jpg,John_Ashcroft,John_Ashcroft,lfw,lfw,,,,,1,0.5880733,5.851172,0.4119267
data\processed\lfw\lfw\Irina_Yatchenko\Irina_Yatchenko_0001.jpg,data\processed\lfw\lfw\Billy_Graham\Billy_Graham_0001.jpg,Irina_Yatchenko,Billy_Graham,lfw,lfw,,,,,0,0.12612142,8.276403,0.8738786
data\processed\lfw\lfw\Al_Pacino\Al_Pacino_0002.jpg,data\processed\lfw\lfw\Delphine_Chuillot\Delphine_Chuillot_0001.jpg,Al_Pacino,Delphine_Chuillot,lfw,lfw,,,,,0,0.27485713,8.417162,0.72514284
data\processed\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0001.jpg,data\processed\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0003.jpg,Leonid_Kuchma,Leonid_Kuchma,lfw,lfw,,,,,1,0.6368535,5.378879,0.36314648
data\processed\lfw\lfw\Jim_Furyk\Jim_Furyk_0005.jpg,data\processed\lfw\lfw\Vincent_Cianci_Jr\Vincent_Cianci_Jr_0001.jpg,Jim_Furyk,Vincent_Cianci_Jr,lfw,lfw,,,,,0,0.25871477,9.032943,0.7412852
data\processed\lfw\lfw\Jennifer_Capriati\Jennifer_Capriati_0008.jpg,data\processed\lfw\lfw\Jennifer_Capriati\Jennifer_Capriati_0032.jpg,Jennifer_Capriati,Jennifer_Capriati,lfw,lfw,,,,,1,0.53750676,6.0305443,0.46249324
data\processed\lfw\lfw\Mike_Martz\Mike_Martz_0004.jpg,data\processed\lfw\lfw\Mike_Martz\Mike_Martz_0005.jpg,Mike_Martz,Mike_Martz,lfw,lfw,,,,,1,0.63689923,5.0972157,0.36310077
data\processed\lfw\lfw\Matt_Damon\Matt_Damon_0001.jpg,data\processed\lfw\lfw\Matt_Damon\Matt_Damon_0004.jpg,Matt_Damon,Matt_Damon,lfw,lfw,,,,,1,0.6674981,6.079112,0.3325019
data\processed\lfw\lfw\Anthony_Fauci\Anthony_Fauci_0001.jpg,data\processed\lfw\lfw\Anthony_Fauci\Anthony_Fauci_0002.jpg,Anthony_Fauci,Anthony_Fauci,lfw,lfw,,,,,1,0.60286146,5.430814,0.39713854
data\processed\lfw\lfw\Hans_Blix\Hans_Blix_0024.jpg,data\processed\lfw\lfw\Barbara_Walters\Barbara_Walters_0004.jpg,Hans_Blix,Barbara_Walters,lfw,lfw,,,,,0,0.16747516,8.338615,0.83252484
data\processed\lfw\lfw\Bill_Parsons\Bill_Parsons_0001.jpg,data\processed\lfw\lfw\Kenneth_Brill\Kenneth_Brill_0001.jpg,Bill_Parsons,Kenneth_Brill,lfw,lfw,,,,,0,0.3142095,8.826648,0.68579054
data\processed\lfw\lfw\Tammy_Lynn_Michaels\Tammy_Lynn_Michaels_0002.jpg,data\processed\lfw\lfw\Hugh_Grant\Hugh_Grant_0004.jpg,Tammy_Lynn_Michaels,Hugh_Grant,lfw,lfw,,,,,0,0.41096848,7.834026,0.5890315
data\processed\lfw\lfw\Yoshiyuki_Kamei\Yoshiyuki_Kamei_0001.jpg,data\processed\lfw\lfw\Anthony_Carter\Anthony_Carter_0001.jpg,Yoshiyuki_Kamei,Anthony_Carter,lfw,lfw,,,,,0,0.49893683,7.5314884,0.50106317
data\processed\lfw\lfw\Prince_Claus\Prince_Claus_0002.jpg,data\processed\lfw\lfw\Prince_Claus\Prince_Claus_0003.jpg,Prince_Claus,Prince_Claus,lfw,lfw,,,,,1,0.6097824,6.3613615,0.3902176
data\processed\lfw\lfw\Anastasia_Kelesidou\Anastasia_Kelesidou_0001.jpg,data\processed\lfw\lfw\Ester_Canadas\Ester_Canadas_0001.jpg,Anastasia_Kelesidou,Ester_Canadas,lfw,lfw,,,,,0,0.3523082,9.644765,0.6476918
data\processed\lfw\lfw\Steven_Hatfill\Steven_Hatfill_0002.jpg,data\processed\lfw\lfw\Talal_Keenaan\Talal_Keenaan_0001.jpg,Steven_Hatfill,Talal_Keenaan,lfw,lfw,,,,,0,0.43656304,7.277089,0.563437
data\processed\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0004.jpg,data\processed\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0009.jpg,Angelina_Jolie,Angelina_Jolie,lfw,lfw,,,,,1,0.52636147,7.848294,0.47363853
data\processed\lfw\lfw\Michael_Pfleger\Michael_Pfleger_0001.jpg,data\processed\lfw\lfw\Frank_Griswold\Frank_Griswold_0002.jpg,Michael_Pfleger,Frank_Griswold,lfw,lfw,,,,,0,0.32350174,8.626874,0.6764983
data\processed\lfw\lfw\Britney_Spears\Britney_Spears_0005.jpg,data\processed\lfw\lfw\Britney_Spears\Britney_Spears_0014.jpg,Britney_Spears,Britney_Spears,lfw,lfw,,,,,1,0.7269661,6.6225123,0.27303392
data\processed\lfw\lfw\David_Dorfman\David_Dorfman_0001.jpg,data\processed\lfw\lfw\Adrian_Fernandez\Adrian_Fernandez_0001.jpg,David_Dorfman,Adrian_Fernandez,lfw,lfw,,,,,0,0.52091026,6.993907,0.47908974
data\processed\lfw\lfw\Kevin_Marshall\Kevin_Marshall_0001.jpg,data\processed\lfw\lfw\Chris_Klein\Chris_Klein_0001.jpg,Kevin_Marshall,Chris_Klein,lfw,lfw,,,,,0,0.3860773,7.468884,0.6139227
data\processed\lfw\lfw\David_Hyde_Pierce\David_Hyde_Pierce_0002.jpg,data\processed\lfw\lfw\David_Hyde_Pierce\David_Hyde_Pierce_0003.jpg,David_Hyde_Pierce,David_Hyde_Pierce,lfw,lfw,,,,,1,0.63840675,5.320529,0.36159325
data\processed\lfw\lfw\Dewayne_White\Dewayne_White_0001.jpg,data\processed\lfw\lfw\Bill_OReilly\Bill_OReilly_0001.jpg,Dewayne_White,Bill_OReilly,lfw,lfw,,,,,0,0.47442654,9.678485,0.5255735
data\processed\lfw\lfw\Penelope_Taylor\Penelope_Taylor_0001.jpg,data\processed\lfw\lfw\Lenny_Kravitz\Lenny_Kravitz_0001.jpg,Penelope_Taylor,Lenny_Kravitz,lfw,lfw,,,,,0,0.31378266,8.201683,0.6862173
data\processed\lfw\lfw\Tim_Allen\Tim_Allen_0002.jpg,data\processed\lfw\lfw\Terunobu_Maeda\Terunobu_Maeda_0001.jpg,Tim_Allen,Terunobu_Maeda,lfw,lfw,,,,,0,0.3500539,7.5546784,0.6499461
data\processed\lfw\lfw\David_Dewayne_Williams\David_Dewayne_Williams_0001.jpg,data\processed\lfw\lfw\Rick_Caruso\Rick_Caruso_0001.jpg,David_Dewayne_Williams,Rick_Caruso,lfw,lfw,,,,,0,0.39923373,7.8289604,0.6007663
data\processed\lfw\lfw\William_Hyde\William_Hyde_0001.jpg,data\processed\lfw\lfw\Peter_Mansbridge\Peter_Mansbridge_0001.jpg,William_Hyde,Peter_Mansbridge,lfw,lfw,,,,,0,0.3750234,8.090479,0.62497663
data\processed\lfw\lfw\Renee_Zellweger\Renee_Zellweger_0007.jpg,data\processed\lfw\lfw\Renee_Zellweger\Renee_Zellweger_0016.jpg,Renee_Zellweger,Renee_Zellweger,lfw,lfw,,,,,1,0.6550019,6.1677494,0.34499812
data\processed\lfw\lfw\Don_Lake\Don_Lake_0001.jpg,data\processed\lfw\lfw\Andre_Smith\Andre_Smith_0001.jpg,Don_Lake,Andre_Smith,lfw,lfw,,,,,0,0.3974676,7.023542,0.6025324
data\processed\lfw\lfw\Don_Siegelman\Don_Siegelman_0001.jpg,data\processed\lfw\lfw\Don_Siegelman\Don_Siegelman_0002.jpg,Don_Siegelman,Don_Siegelman,lfw,lfw,,,,,1,0.6396084,6.7230625,0.36039162
data\processed\lfw\lfw\John_Abizaid\John_Abizaid_0002.jpg,data\processed\lfw\lfw\John_Abizaid\John_Abizaid_0009.jpg,John_Abizaid,John_Abizaid,lfw,lfw,,,,,1,0.7516685,5.9059024,0.24833149
data\processed\lfw\lfw\Leander_Paes\Leander_Paes_0001.jpg,data\processed\lfw\lfw\Leander_Paes\Leander_Paes_0002.jpg,Leander_Paes,Leander_Paes,lfw,lfw,,,,,1,0.6710674,7.0239067,0.32893258
data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0007.jpg,data\processed\lfw\lfw\Carlos_Paternina\Carlos_Paternina_0001.jpg,Amelie_Mauresmo,Carlos_Paternina,lfw,lfw,,,,,0,0.6919908,6.5029793,0.3080092
data\processed\lfw\lfw\Kevin_Satterfield\Kevin_Satterfield_0001.jpg,data\processed\lfw\lfw\Brett_Perry\Brett_Perry_0001.jpg,Kevin_Satterfield,Brett_Perry,lfw,lfw,,,,,0,0.41739297,5.748605,0.58260703
data\processed\lfw\lfw\Jon_Gruden\Jon_Gruden_0001.jpg,data\processed\lfw\lfw\Jon_Gruden\Jon_Gruden_0003.jpg,Jon_Gruden,Jon_Gruden,lfw,lfw,,,,,1,0.52145404,8.298446,0.47854596
data\processed\lfw\lfw\James_Wolfensohn\James_Wolfensohn_0002.jpg,data\processed\lfw\lfw\James_Wolfensohn\James_Wolfensohn_0005.jpg,James_Wolfensohn,James_Wolfensohn,lfw,lfw,,,,,1,0.61845195,4.110713,0.38154805
data\processed\lfw\lfw\Roy_Moore\Roy_Moore_0001.jpg,data\processed\lfw\lfw\Roy_Moore\Roy_Moore_0002.jpg,Roy_Moore,Roy_Moore,lfw,lfw,,,,,1,0.7644607,5.257931,0.23553932
data\processed\lfw\lfw\Michelle_Kwan\Michelle_Kwan_0002.jpg,data\processed\lfw\lfw\Michelle_Kwan\Michelle_Kwan_0007.jpg,Michelle_Kwan,Michelle_Kwan,lfw,lfw,,,,,1,0.3095854,9.323489,0.6904146
