image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\lfw\lfw\Jeong_Se-hyun\Jeong_Se-hyun_0007.jpg,data\processed\lfw\lfw\Jeong_Se-hyun\Jeong_Se-hyun_0009.jpg,Jeong_Se-hyun,Jeong_Se-hyun,lfw,lfw,,,,,1,0.6072913,21.614979,0.39270872
data\processed\lfw\lfw\Larry_Tanenbaum\Larry_Tanenbaum_0001.jpg,data\processed\lfw\lfw\Helio_Rubens_Garcia\Helio_Rubens_Garcia_0001.jpg,Larry_Tanenbaum,Helio_Rubens_Garcia,lfw,lfw,,,,,0,0.22405477,29.068056,0.77594525
data\processed\lfw\lfw\Monica_Bellucci\Monica_Bellucci_0004.jpg,data\processed\lfw\lfw\Don_Boudria\Don_Boudria_0001.jpg,Monica_Bellucci,Don_Boudria,lfw,lfw,,,,,0,0.21610124,29.51825,0.7838988
data\processed\lfw\lfw\Brajesh_Mishra\Brajesh_Mishra_0001.jpg,data\processed\lfw\lfw\Doris_Roberts\Doris_Roberts_0002.jpg,Brajesh_Mishra,Doris_Roberts,lfw,lfw,,,,,0,0.032391515,32.512012,0.9676085
data\processed\lfw\lfw\Pedro_Almodovar\Pedro_Almodovar_0002.jpg,data\processed\lfw\lfw\Pedro_Almodovar\Pedro_Almodovar_0005.jpg,Pedro_Almodovar,Pedro_Almodovar,lfw,lfw,,,,,1,0.7914743,13.902628,0.20852572
data\processed\lfw\lfw\Lou_Piniella\Lou_Piniella_0002.jpg,data\processed\lfw\lfw\Nina_Jacobson\Nina_Jacobson_0001.jpg,Lou_Piniella,Nina_Jacobson,lfw,lfw,,,,,0,-0.11966828,37.501873,1.1196682
data\processed\lfw\lfw\Jeffery_Strelzin\Jeffery_Strelzin_0001.jpg,data\processed\lfw\lfw\Ryan_Goodman\Ryan_Goodman_0001.jpg,Jeffery_Strelzin,Ryan_Goodman,lfw,lfw,,,,,0,0.13727932,30.50854,0.86272067
data\processed\lfw\lfw\Mahathir_Mohamad\Mahathir_Mohamad_0006.jpg,data\processed\lfw\lfw\Mahathir_Mohamad\Mahathir_Mohamad_0009.jpg,Mahathir_Mohamad,Mahathir_Mohamad,lfw,lfw,,,,,1,0.7303508,17.658907,0.2696492
data\processed\lfw\lfw\Raoul_Ruiz\Raoul_Ruiz_0004.jpg,data\processed\lfw\lfw\Gabriel_Valdes\Gabriel_Valdes_0002.jpg,Raoul_Ruiz,Gabriel_Valdes,lfw,lfw,,,,,0,0.20513189,30.310379,0.7948681
data\processed\lfw\lfw\Mohammed_Abulhasan\Mohammed_Abulhasan_0001.jpg,data\processed\lfw\lfw\Niall_Connolly\Niall_Connolly_0001.jpg,Mohammed_Abulhasan,Niall_Connolly,lfw,lfw,,,,,0,-0.052910224,33.647503,1.0529102
data\processed\lfw\lfw\Carlos_Ortega\Carlos_Ortega_0002.jpg,data\processed\lfw\lfw\Carlos_Ortega\Carlos_Ortega_0003.jpg,Carlos_Ortega,Carlos_Ortega,lfw,lfw,,,,,1,0.70566887,18.280273,0.29433113
data\processed\lfw\lfw\Mohammad_Mustapha_Miro\Mohammad_Mustapha_Miro_0001.jpg,data\processed\lfw\lfw\Sanjay_Gupta\Sanjay_Gupta_0001.jpg,Mohammad_Mustapha_Miro,Sanjay_Gupta,lfw,lfw,,,,,0,-0.060442165,34.757637,1.0604422
data\processed\lfw\lfw\Kelly_Ripa\Kelly_Ripa_0001.jpg,data\processed\lfw\lfw\John_Danforth\John_Danforth_0001.jpg,Kelly_Ripa,John_Danforth,lfw,lfw,,,,,0,-0.15937527,34.66597,1.1593753
data\processed\lfw\lfw\Ai_Sugiyama\Ai_Sugiyama_0003.jpg,data\processed\lfw\lfw\Ai_Sugiyama\Ai_Sugiyama_0005.jpg,Ai_Sugiyama,Ai_Sugiyama,lfw,lfw,,,,,1,0.7247347,16.869528,0.27526528
data\processed\lfw\lfw\Don_Siegelman\Don_Siegelman_0002.jpg,data\processed\lfw\lfw\Don_Siegelman\Don_Siegelman_0003.jpg,Don_Siegelman,Don_Siegelman,lfw,lfw,,,,,1,0.58885676,21.927433,0.41114324
data\processed\lfw\lfw\Guillermo_Coria\Guillermo_Coria_0004.jpg,data\processed\lfw\lfw\Guillermo_Coria\Guillermo_Coria_0027.jpg,Guillermo_Coria,Guillermo_Coria,lfw,lfw,,,,,1,0.34685194,27.02026,0.65314806
data\processed\lfw\lfw\Gary_Bauer\Gary_Bauer_0001.jpg,data\processed\lfw\lfw\Eminem\Eminem_0001.jpg,Gary_Bauer,Eminem,lfw,lfw,,,,,0,0.088916935,31.86857,0.91108304
data\processed\lfw\lfw\Tom_Watson\Tom_Watson_0003.jpg,data\processed\lfw\lfw\Hans_Leistritz\Hans_Leistritz_0001.jpg,Tom_Watson,Hans_Leistritz,lfw,lfw,,,,,0,-0.009556598,33.857975,1.0095567
data\processed\lfw\lfw\Ana_Paula_Gerard\Ana_Paula_Gerard_0001.jpg,data\processed\lfw\lfw\Sean_Patrick_Thomas\Sean_Patrick_Thomas_0001.jpg,Ana_Paula_Gerard,Sean_Patrick_Thomas,lfw,lfw,,,,,0,0.023949984,32.675903,0.97605
data\processed\lfw\lfw\Martina_Hingis\Martina_Hingis_0001.jpg,data\processed\lfw\lfw\Martina_Hingis\Martina_Hingis_0002.jpg,Martina_Hingis,Martina_Hingis,lfw,lfw,,,,,1,0.26605597,29.159393,0.73394406
data\processed\lfw\lfw\James_Brosnahan\James_Brosnahan_0001.jpg,data\processed\lfw\lfw\Mike_Farrar\Mike_Farrar_0001.jpg,James_Brosnahan,Mike_Farrar,lfw,lfw,,,,,0,0.11726736,31.74482,0.8827326
data\processed\lfw\lfw\Carrie-Anne_Moss\Carrie-Anne_Moss_0003.jpg,data\processed\lfw\lfw\Carrie-Anne_Moss\Carrie-Anne_Moss_0005.jpg,Carrie-Anne_Moss,Carrie-Anne_Moss,lfw,lfw,,,,,1,0.6236614,19.95924,0.3763386
data\processed\lfw\lfw\Claude_Jorda\Claude_Jorda_0001.jpg,data\processed\lfw\lfw\Chen_Shui-bian\Chen_Shui-bian_0005.jpg,Claude_Jorda,Chen_Shui-bian,lfw,lfw,,,,,0,0.15906121,30.953287,0.8409388
data\processed\lfw\lfw\George_Clooney\George_Clooney_0001.jpg,data\processed\lfw\lfw\George_Clooney\George_Clooney_0002.jpg,George_Clooney,George_Clooney,lfw,lfw,,,,,1,0.70181555,18.316868,0.29818445
data\processed\lfw\lfw\Steve_Nash\Steve_Nash_0003.jpg,data\processed\lfw\lfw\Steve_Nash\Steve_Nash_0005.jpg,Steve_Nash,Steve_Nash,lfw,lfw,,,,,1,0.7807374,16.121944,0.2192626
data\processed\lfw\lfw\Dennis_Kucinich\Dennis_Kucinich_0002.jpg,data\processed\lfw\lfw\Dennis_Kucinich\Dennis_Kucinich_0005.jpg,Dennis_Kucinich,Dennis_Kucinich,lfw,lfw,,,,,1,0.46138987,24.632462,0.5386101
data\processed\lfw\lfw\Geoff_Hoon\Geoff_Hoon_0002.jpg,data\processed\lfw\lfw\Geoff_Hoon\Geoff_Hoon_0003.jpg,Geoff_Hoon,Geoff_Hoon,lfw,lfw,,,,,1,0.59925836,20.829576,0.40074164
data\processed\lfw\lfw\Queen_Rania\Queen_Rania_0003.jpg,data\processed\lfw\lfw\Queen_Rania\Queen_Rania_0005.jpg,Queen_Rania,Queen_Rania,lfw,lfw,,,,,1,0.45466733,23.730686,0.5453327
data\processed\lfw\lfw\Ricky_Ray\Ricky_Ray_0001.jpg,data\processed\lfw\lfw\Bob_Wright\Bob_Wright_0001.jpg,Ricky_Ray,Bob_Wright,lfw,lfw,,,,,0,-0.044692047,31.119656,1.044692
data\processed\lfw\lfw\Antonio_Palocci\Antonio_Palocci_0001.jpg,data\processed\lfw\lfw\Antonio_Palocci\Antonio_Palocci_0007.jpg,Antonio_Palocci,Antonio_Palocci,lfw,lfw,,,,,1,0.81718224,14.0311985,0.18281776
data\processed\lfw\lfw\Marco_Archer_Cardoso_Moreira\Marco_Archer_Cardoso_Moreira_0001.jpg,data\processed\lfw\lfw\Amy_Yasbeck\Amy_Yasbeck_0001.jpg,Marco_Archer_Cardoso_Moreira,Amy_Yasbeck,lfw,lfw,,,,,0,0.11851494,33.402504,0.88148504
data\processed\lfw\lfw\Venus_Williams\Venus_Williams_0006.jpg,data\processed\lfw\lfw\Venus_Williams\Venus_Williams_0014.jpg,Venus_Williams,Venus_Williams,lfw,lfw,,,,,1,0.5803491,21.878098,0.4196509
data\processed\lfw\lfw\Coretta_Scott_King\Coretta_Scott_King_0003.jpg,data\processed\lfw\lfw\Paul_Hogan\Paul_Hogan_0002.jpg,Coretta_Scott_King,Paul_Hogan,lfw,lfw,,,,,0,0.005916281,32.99456,0.9940837
data\processed\lfw\lfw\Jeong_Se-hyun\Jeong_Se-hyun_0002.jpg,data\processed\lfw\lfw\Jeong_Se-hyun\Jeong_Se-hyun_0003.jpg,Jeong_Se-hyun,Jeong_Se-hyun,lfw,lfw,,,,,1,0.83558387,12.876162,0.16441613
data\processed\lfw\lfw\Surakait_Sathirathai\Surakait_Sathirathai_0001.jpg,data\processed\lfw\lfw\Surakait_Sathirathai\Surakait_Sathirathai_0002.jpg,Surakait_Sathirathai,Surakait_Sathirathai,lfw,lfw,,,,,1,0.43671748,24.678019,0.5632825
data\processed\lfw\lfw\Jean-Pierre_Bemba\Jean-Pierre_Bemba_0001.jpg,data\processed\lfw\lfw\Christiane_Wulff\Christiane_Wulff_0001.jpg,Jean-Pierre_Bemba,Christiane_Wulff,lfw,lfw,,,,,0,0.07483732,30.832958,0.9251627
data\processed\lfw\lfw\Kathleen_Kennedy_Townsend\Kathleen_Kennedy_Townsend_0003.jpg,data\processed\lfw\lfw\Kathleen_Kennedy_Townsend\Kathleen_Kennedy_Townsend_0004.jpg,Kathleen_Kennedy_Townsend,Kathleen_Kennedy_Townsend,lfw,lfw,,,,,1,0.54831564,22.660553,0.45168436
data\processed\lfw\lfw\Dick_Cheney\Dick_Cheney_0006.jpg,data\processed\lfw\lfw\Dick_Cheney\Dick_Cheney_0010.jpg,Dick_Cheney,Dick_Cheney,lfw,lfw,,,,,1,0.57666004,21.380129,0.42333996
data\processed\lfw\lfw\Ashanti\Ashanti_0002.jpg,data\processed\lfw\lfw\Ashanti\Ashanti_0005.jpg,Ashanti,Ashanti,lfw,lfw,,,,,1,0.6683322,18.570425,0.33166778
data\processed\lfw\lfw\Susan_Walvius\Susan_Walvius_0001.jpg,data\processed\lfw\lfw\Ramona_Rispton\Ramona_Rispton_0001.jpg,Susan_Walvius,Ramona_Rispton,lfw,lfw,,,,,0,0.19974123,30.303585,0.80025876
data\processed\lfw\lfw\Al_Gore\Al_Gore_0003.jpg,data\processed\lfw\lfw\Al_Gore\Al_Gore_0007.jpg,Al_Gore,Al_Gore,lfw,lfw,,,,,1,0.775526,16.44096,0.22447401
data\processed\lfw\lfw\William_Hochul\William_Hochul_0001.jpg,data\processed\lfw\lfw\William_Hochul\William_Hochul_0002.jpg,William_Hochul,William_Hochul,lfw,lfw,,,,,1,0.48151138,23.08548,0.51848865
data\processed\lfw\lfw\George_W_Bush\George_W_Bush_0041.jpg,data\processed\lfw\lfw\George_W_Bush\George_W_Bush_0509.jpg,George_W_Bush,George_W_Bush,lfw,lfw,,,,,1,0.43045864,23.89176,0.56954134
data\processed\lfw\lfw\David_Trimble\David_Trimble_0003.jpg,data\processed\lfw\lfw\Harvey_Wachsman\Harvey_Wachsman_0001.jpg,David_Trimble,Harvey_Wachsman,lfw,lfw,,,,,0,0.19346493,27.834553,0.80653507
data\processed\lfw\lfw\Gil_de_Ferran\Gil_de_Ferran_0003.jpg,data\processed\lfw\lfw\Gil_de_Ferran\Gil_de_Ferran_0004.jpg,Gil_de_Ferran,Gil_de_Ferran,lfw,lfw,,,,,1,0.5127234,23.68674,0.4872766
data\processed\lfw\lfw\Mike_Maroth\Mike_Maroth_0001.jpg,data\processed\lfw\lfw\Gerard_Kleisterlee\Gerard_Kleisterlee_0001.jpg,Mike_Maroth,Gerard_Kleisterlee,lfw,lfw,,,,,0,-0.1513053,35.01785,1.1513053
data\processed\lfw\lfw\Ty_Votaw\Ty_Votaw_0001.jpg,data\processed\lfw\lfw\Kristy_Curry\Kristy_Curry_0001.jpg,Ty_Votaw,Kristy_Curry,lfw,lfw,,,,,0,0.04980645,26.551804,0.9501935
data\processed\lfw\lfw\Charles_Taylor\Charles_Taylor_0008.jpg,data\processed\lfw\lfw\Charles_Taylor\Charles_Taylor_0009.jpg,Charles_Taylor,Charles_Taylor,lfw,lfw,,,,,1,0.4599848,25.02759,0.5400152
data\processed\lfw\lfw\Brian_Scalabrine\Brian_Scalabrine_0001.jpg,data\processed\lfw\lfw\Tanya_Lindenmuth\Tanya_Lindenmuth_0001.jpg,Brian_Scalabrine,Tanya_Lindenmuth,lfw,lfw,,,,,0,0.09804193,31.212492,0.90195805
data\processed\lfw\lfw\Mick_Jagger\Mick_Jagger_0001.jpg,data\processed\lfw\lfw\Mick_Jagger\Mick_Jagger_0005.jpg,Mick_Jagger,Mick_Jagger,lfw,lfw,,,,,1,0.6664269,19.321888,0.3335731
data\processed\lfw\lfw\Kjell_Magne_Bondevik\Kjell_Magne_Bondevik_0002.jpg,data\processed\lfw\lfw\Kjell_Magne_Bondevik\Kjell_Magne_Bondevik_0003.jpg,Kjell_Magne_Bondevik,Kjell_Magne_Bondevik,lfw,lfw,,,,,1,0.7610509,15.744096,0.23894912
data\processed\lfw\lfw\Martina_McBride\Martina_McBride_0001.jpg,data\processed\lfw\lfw\Martina_McBride\Martina_McBride_0004.jpg,Martina_McBride,Martina_McBride,lfw,lfw,,,,,1,0.462115,24.545603,0.537885
data\processed\lfw\lfw\Angela_Bassett\Angela_Bassett_0001.jpg,data\processed\lfw\lfw\Lucio_Angulo\Lucio_Angulo_0001.jpg,Angela_Bassett,Lucio_Angulo,lfw,lfw,,,,,0,0.09199194,30.692724,0.90800804
data\processed\lfw\lfw\Paul_Sarbanes\Paul_Sarbanes_0001.jpg,data\processed\lfw\lfw\Paul_Sarbanes\Paul_Sarbanes_0003.jpg,Paul_Sarbanes,Paul_Sarbanes,lfw,lfw,,,,,1,0.612626,20.834305,0.38737398
data\processed\lfw\lfw\Deepa_Mehta\Deepa_Mehta_0001.jpg,data\processed\lfw\lfw\David_Heyman\David_Heyman_0001.jpg,Deepa_Mehta,David_Heyman,lfw,lfw,,,,,0,-0.15621942,35.900017,1.1562195
data\processed\lfw\lfw\Hashan_Tillakaratne\Hashan_Tillakaratne_0001.jpg,data\processed\lfw\lfw\Richard_Crenna\Richard_Crenna_0001.jpg,Hashan_Tillakaratne,Richard_Crenna,lfw,lfw,,,,,0,0.019104987,33.85842,0.98089504
data\processed\lfw\lfw\Roman_Abramovich\Roman_Abramovich_0001.jpg,data\processed\lfw\lfw\Dirk_Kempthorne\Dirk_Kempthorne_0001.jpg,Roman_Abramovich,Dirk_Kempthorne,lfw,lfw,,,,,0,0.11709364,31.482626,0.8829064
data\processed\lfw\lfw\Bill_Clinton\Bill_Clinton_0007.jpg,data\processed\lfw\lfw\Bill_Clinton\Bill_Clinton_0017.jpg,Bill_Clinton,Bill_Clinton,lfw,lfw,,,,,1,0.678919,18.393438,0.32108098
data\processed\lfw\lfw\Malcolm_Jamal_Warner\Malcolm_Jamal_Warner_0001.jpg,data\processed\lfw\lfw\Andrei_Mikhnevich\Andrei_Mikhnevich_0001.jpg,Malcolm_Jamal_Warner,Andrei_Mikhnevich,lfw,lfw,,,,,0,0.12670241,29.426954,0.8732976
data\processed\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0001.jpg,data\processed\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0005.jpg,Mark_Hurlbert,Mark_Hurlbert,lfw,lfw,,,,,1,0.80876476,14.848483,0.19123524
data\processed\lfw\lfw\James_Kopp\James_Kopp_0003.jpg,data\processed\lfw\lfw\James_Kopp\James_Kopp_0004.jpg,James_Kopp,James_Kopp,lfw,lfw,,,,,1,0.58235806,21.16874,0.41764194
data\processed\lfw\lfw\Carlos_Beltran\Carlos_Beltran_0001.jpg,data\processed\lfw\lfw\Gabriel_Farhi\Gabriel_Farhi_0001.jpg,Carlos_Beltran,Gabriel_Farhi,lfw,lfw,,,,,0,0.03611349,33.524143,0.9638865
data\processed\lfw\lfw\Sean_Penn\Sean_Penn_0001.jpg,data\processed\lfw\lfw\Sean_Penn\Sean_Penn_0002.jpg,Sean_Penn,Sean_Penn,lfw,lfw,,,,,1,0.7015368,18.5345,0.29846323
data\processed\lfw\lfw\Yoko_Ono\Yoko_Ono_0002.jpg,data\processed\lfw\lfw\Yoko_Ono\Yoko_Ono_0003.jpg,Yoko_Ono,Yoko_Ono,lfw,lfw,,,,,1,0.8149015,14.225366,0.18509853
data\processed\lfw\lfw\Namuddu_Florence\Namuddu_Florence_0001.jpg,data\processed\lfw\lfw\Pat_DAmuro\Pat_DAmuro_0001.jpg,Namuddu_Florence,Pat_DAmuro,lfw,lfw,,,,,0,0.03351559,32.921505,0.9664844
data\processed\lfw\lfw\Roy_Moore\Roy_Moore_0001.jpg,data\processed\lfw\lfw\Roy_Moore\Roy_Moore_0006.jpg,Roy_Moore,Roy_Moore,lfw,lfw,,,,,1,0.47102612,22.31992,0.5289739
data\processed\lfw\lfw\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,data\processed\lfw\lfw\Bulent_Ecevit\Bulent_Ecevit_0005.jpg,Bulent_Ecevit,Bulent_Ecevit,lfw,lfw,,,,,1,0.9399987,7.925744,0.060001314
data\processed\lfw\lfw\Billy_Bob_Thornton\Billy_Bob_Thornton_0001.jpg,data\processed\lfw\lfw\Glenn_Tilton\Glenn_Tilton_0001.jpg,Billy_Bob_Thornton,Glenn_Tilton,lfw,lfw,,,,,0,-0.012251065,33.318657,1.012251
data\processed\lfw\lfw\William_Jackson\William_Jackson_0001.jpg,data\processed\lfw\lfw\Jimmy_Smits\Jimmy_Smits_0001.jpg,William_Jackson,Jimmy_Smits,lfw,lfw,,,,,0,0.1593462,30.03028,0.8406538
data\processed\lfw\lfw\Muhammad_Saeed_al-Sahhaf\Muhammad_Saeed_al-Sahhaf_0003.jpg,data\processed\lfw\lfw\Muhammad_Saeed_al-Sahhaf\Muhammad_Saeed_al-Sahhaf_0004.jpg,Muhammad_Saeed_al-Sahhaf,Muhammad_Saeed_al-Sahhaf,lfw,lfw,,,,,1,0.5926451,22.786367,0.4073549
data\processed\lfw\lfw\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0001.jpg,data\processed\lfw\lfw\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0005.jpg,Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,lfw,lfw,,,,,1,0.83984995,12.748816,0.16015005
data\processed\lfw\lfw\JK_Rowling\JK_Rowling_0002.jpg,data\processed\lfw\lfw\JK_Rowling\JK_Rowling_0004.jpg,JK_Rowling,JK_Rowling,lfw,lfw,,,,,1,0.8110908,13.661948,0.18890917
data\processed\lfw\lfw\Filippo_Inzaghi\Filippo_Inzaghi_0001.jpg,data\processed\lfw\lfw\Filippo_Inzaghi\Filippo_Inzaghi_0002.jpg,Filippo_Inzaghi,Filippo_Inzaghi,lfw,lfw,,,,,1,0.5570645,22.376871,0.44293553
data\processed\lfw\lfw\Herbie_Hancock\Herbie_Hancock_0001.jpg,data\processed\lfw\lfw\Anna_Kournikova\Anna_Kournikova_0004.jpg,Herbie_Hancock,Anna_Kournikova,lfw,lfw,,,,,0,-0.05611176,28.537296,1.0561118
data\processed\lfw\lfw\Micky_Arison\Micky_Arison_0001.jpg,data\processed\lfw\lfw\Nia_Vardalos\Nia_Vardalos_0004.jpg,Micky_Arison,Nia_Vardalos,lfw,lfw,,,,,0,-0.28401005,38.718193,1.28401
data\processed\lfw\lfw\Jose_Maria_Aznar\Jose_Maria_Aznar_0015.jpg,data\processed\lfw\lfw\Jose_Maria_Aznar\Jose_Maria_Aznar_0016.jpg,Jose_Maria_Aznar,Jose_Maria_Aznar,lfw,lfw,,,,,1,0.77600706,15.0408325,0.22399294
data\processed\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0002.jpg,data\processed\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0006.jpg,Leonid_Kuchma,Leonid_Kuchma,lfw,lfw,,,,,1,0.56109077,20.340565,0.43890923
data\processed\lfw\lfw\Halle_Berry\Halle_Berry_0002.jpg,data\processed\lfw\lfw\Halle_Berry\Halle_Berry_0010.jpg,Halle_Berry,Halle_Berry,lfw,lfw,,,,,1,0.6980297,19.024147,0.3019703
data\processed\lfw\lfw\Richard_Armitage\Richard_Armitage_0001.jpg,data\processed\lfw\lfw\Richard_Armitage\Richard_Armitage_0007.jpg,Richard_Armitage,Richard_Armitage,lfw,lfw,,,,,1,0.5895229,20.56545,0.4104771
data\processed\lfw\lfw\Tim_Curry\Tim_Curry_0002.jpg,data\processed\lfw\lfw\John_Burkett\John_Burkett_0001.jpg,Tim_Curry,John_Burkett,lfw,lfw,,,,,0,-0.029285332,31.702263,1.0292853
data\processed\lfw\lfw\James_Caan\James_Caan_0003.jpg,data\processed\lfw\lfw\Jung_Bong\Jung_Bong_0001.jpg,James_Caan,Jung_Bong,lfw,lfw,,,,,0,-0.059893698,33.29337,1.0598937
data\processed\lfw\lfw\Dennis_Kucinich\Dennis_Kucinich_0002.jpg,data\processed\lfw\lfw\Dennis_Kucinich\Dennis_Kucinich_0003.jpg,Dennis_Kucinich,Dennis_Kucinich,lfw,lfw,,,,,1,0.565454,22.424566,0.434546
data\processed\lfw\lfw\Mian_Khursheed_Mehmood_Kasuri\Mian_Khursheed_Mehmood_Kasuri_0001.jpg,data\processed\lfw\lfw\Mian_Khursheed_Mehmood_Kasuri\Mian_Khursheed_Mehmood_Kasuri_0002.jpg,Mian_Khursheed_Mehmood_Kasuri,Mian_Khursheed_Mehmood_Kasuri,lfw,lfw,,,,,1,0.740501,17.342144,0.259499
data\processed\lfw\lfw\Matthew_Perry\Matthew_Perry_0001.jpg,data\processed\lfw\lfw\Matthew_Perry\Matthew_Perry_0003.jpg,Matthew_Perry,Matthew_Perry,lfw,lfw,,,,,1,-0.1310901,31.339357,1.1310902
data\processed\lfw\lfw\Princess_Diana\Princess_Diana_0001.jpg,data\processed\lfw\lfw\Lee_Hoi-chang\Lee_Hoi-chang_0004.jpg,Princess_Diana,Lee_Hoi-chang,lfw,lfw,,,,,0,-0.11497657,33.6198,1.1149765
data\processed\lfw\lfw\Mario_Cipollini\Mario_Cipollini_0001.jpg,data\processed\lfw\lfw\Mario_Cipollini\Mario_Cipollini_0002.jpg,Mario_Cipollini,Mario_Cipollini,lfw,lfw,,,,,1,0.72286326,18.260677,0.27713674
data\processed\lfw\lfw\Li_Peng\Li_Peng_0003.jpg,data\processed\lfw\lfw\Li_Peng\Li_Peng_0008.jpg,Li_Peng,Li_Peng,lfw,lfw,,,,,1,0.4086658,23.187784,0.5913342
data\processed\lfw\lfw\Gwyneth_Paltrow\Gwyneth_Paltrow_0003.jpg,data\processed\lfw\lfw\Gwyneth_Paltrow\Gwyneth_Paltrow_0004.jpg,Gwyneth_Paltrow,Gwyneth_Paltrow,lfw,lfw,,,,,1,0.8306665,12.471306,0.16933352
data\processed\lfw\lfw\Pedro_Velasquez\Pedro_Velasquez_0001.jpg,data\processed\lfw\lfw\Mary_Lou_Markakis\Mary_Lou_Markakis_0001.jpg,Pedro_Velasquez,Mary_Lou_Markakis,lfw,lfw,,,,,0,-0.28042653,38.963238,1.2804265
data\processed\lfw\lfw\Nathalie_Baye\Nathalie_Baye_0001.jpg,data\processed\lfw\lfw\Nathalie_Baye\Nathalie_Baye_0002.jpg,Nathalie_Baye,Nathalie_Baye,lfw,lfw,,,,,1,0.72126645,18.232353,0.27873355
data\processed\lfw\lfw\Mohammed_Ashraf_Hafiz\Mohammed_Ashraf_Hafiz_0001.jpg,data\processed\lfw\lfw\Ray_Lucas\Ray_Lucas_0001.jpg,Mohammed_Ashraf_Hafiz,Ray_Lucas,lfw,lfw,,,,,0,-0.17870298,35.73955,1.178703
data\processed\lfw\lfw\Hu_Jintao\Hu_Jintao_0001.jpg,data\processed\lfw\lfw\Hu_Jintao\Hu_Jintao_0012.jpg,Hu_Jintao,Hu_Jintao,lfw,lfw,,,,,1,0.6971581,17.578182,0.3028419
data\processed\lfw\lfw\Mahathir_Mohamad\Mahathir_Mohamad_0002.jpg,data\processed\lfw\lfw\Mahathir_Mohamad\Mahathir_Mohamad_0012.jpg,Mahathir_Mohamad,Mahathir_Mohamad,lfw,lfw,,,,,1,0.65012795,20.063139,0.34987205
data\processed\lfw\lfw\Princess_Masako\Princess_Masako_0001.jpg,data\processed\lfw\lfw\Princess_Masako\Princess_Masako_0002.jpg,Princess_Masako,Princess_Masako,lfw,lfw,,,,,1,0.7818976,15.180072,0.2181024
data\processed\lfw\lfw\Barbra_Streisand\Barbra_Streisand_0001.jpg,data\processed\lfw\lfw\Barbra_Streisand\Barbra_Streisand_0003.jpg,Barbra_Streisand,Barbra_Streisand,lfw,lfw,,,,,1,0.69575816,18.786474,0.30424184
data\processed\lfw\lfw\Colin_Powell\Colin_Powell_0051.jpg,data\processed\lfw\lfw\Colin_Powell\Colin_Powell_0118.jpg,Colin_Powell,Colin_Powell,lfw,lfw,,,,,1,0.54337955,23.63434,0.45662045
data\processed\lfw\lfw\Gary_Winnick\Gary_Winnick_0001.jpg,data\processed\lfw\lfw\Gary_Winnick\Gary_Winnick_0002.jpg,Gary_Winnick,Gary_Winnick,lfw,lfw,,,,,1,0.77049696,15.553514,0.22950304
data\processed\lfw\lfw\Queen_Rania\Queen_Rania_0001.jpg,data\processed\lfw\lfw\Queen_Rania\Queen_Rania_0002.jpg,Queen_Rania,Queen_Rania,lfw,lfw,,,,,1,0.76951885,15.978635,0.23048115
data\processed\lfw\lfw\Carolina_Kluft\Carolina_Kluft_0001.jpg,data\processed\lfw\lfw\Carolina_Kluft\Carolina_Kluft_0002.jpg,Carolina_Kluft,Carolina_Kluft,lfw,lfw,,,,,1,0.61264795,19.07601,0.38735205
data\processed\lfw\lfw\Sofyan_Dawood\Sofyan_Dawood_0001.jpg,data\processed\lfw\lfw\Kultida_Woods\Kultida_Woods_0001.jpg,Sofyan_Dawood,Kultida_Woods,lfw,lfw,,,,,0,0.025313282,29.661272,0.97468674
data\processed\lfw\lfw\Li_Peng\Li_Peng_0004.jpg,data\processed\lfw\lfw\Li_Peng\Li_Peng_0007.jpg,Li_Peng,Li_Peng,lfw,lfw,,,,,1,0.50903696,22.992794,0.49096304
data\processed\lfw\lfw\Mark_Geragos\Mark_Geragos_0001.jpg,data\processed\lfw\lfw\Michael_J_Fox\Michael_J_Fox_0001.jpg,Mark_Geragos,Michael_J_Fox,lfw,lfw,,,,,0,0.09269958,31.922756,0.9073004
data\processed\lfw\lfw\Juan_Pablo_Montoya\Juan_Pablo_Montoya_0003.jpg,data\processed\lfw\lfw\Juan_Pablo_Montoya\Juan_Pablo_Montoya_0004.jpg,Juan_Pablo_Montoya,Juan_Pablo_Montoya,lfw,lfw,,,,,1,0.6711624,19.003588,0.32883757
data\processed\lfw\lfw\Sebastian_Porto\Sebastian_Porto_0001.jpg,data\processed\lfw\lfw\Craig_Fitzgibbon\Craig_Fitzgibbon_0001.jpg,Sebastian_Porto,Craig_Fitzgibbon,lfw,lfw,,,,,0,0.10399071,32.87318,0.89600927
