image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\bfw\asian\n000139\0311_01.jpg,data\processed\bfw\asian\n009042\0048_01.jpg,n000139,n009042,asian,asian,females,females,,,0,0.034031004,33.656906,0.96596897
data\processed\bfw\asian\n004864\0059_01.jpg,data\processed\bfw\asian\n006149\0139_02.jpg,n004864,n006149,asian,asian,females,females,,,0,0.38196936,25.325417,0.61803067
data\processed\bfw\asian\n000873\0085_02.jpg,data\processed\bfw\asian\n000873\0105_01.jpg,n000873,n000873,asian,asian,males,males,,,1,0.76385516,16.277962,0.23614484
data\processed\bfw\asian\n000160\0105_01.jpg,data\processed\bfw\asian\n000160\0430_01.jpg,n000160,n000160,asian,asian,females,females,,,1,0.5723034,21.176401,0.4276966
data\processed\bfw\asian\n009294\0111_02.jpg,data\processed\bfw\asian\n009294\0279_02.jpg,n009294,n009294,asian,asian,females,females,,,1,0.75576913,15.850048,0.24423087
data\processed\bfw\asian\n005474\0003_01.jpg,data\processed\bfw\asian\n002406\0126_01.jpg,n005474,n002406,asian,asian,females,males,,,0,0.236512,27.065624,0.763488
data\processed\bfw\asian\n008148\0008_02.jpg,data\processed\bfw\asian\n008148\0195_01.jpg,n008148,n008148,asian,asian,females,females,,,1,0.6993447,16.280851,0.3006553
data\processed\bfw\asian\n007270\0605_01.jpg,data\processed\bfw\asian\n003463\0097_02.jpg,n007270,n003463,asian,asian,females,males,,,0,0.35138315,27.275993,0.64861685
data\processed\bfw\asian\n001562\0081_01.jpg,data\processed\bfw\asian\n001562\0341_01.jpg,n001562,n001562,asian,asian,males,males,,,1,0.8430568,13.136794,0.1569432
data\processed\bfw\asian\n002775\0088_02.jpg,data\processed\bfw\asian\n002775\0812_02.jpg,n002775,n002775,asian,asian,males,males,,,1,0.8287722,13.703385,0.17122781
data\processed\bfw\asian\n007270\0155_01.jpg,data\processed\bfw\asian\n001976\0458_02.jpg,n007270,n001976,asian,asian,females,males,,,0,-0.09604845,35.72886,1.0960485
data\processed\bfw\asian\n004860\0052_01.jpg,data\processed\bfw\asian\n003489\0020_01.jpg,n004860,n003489,asian,asian,females,males,,,0,-0.024938853,32.14673,1.0249388
data\processed\bfw\asian\n000839\0197_01.jpg,data\processed\bfw\asian\n009276\0332_01.jpg,n000839,n009276,asian,asian,females,females,,,0,0.5682503,21.270819,0.4317497
data\processed\bfw\asian\n000143\0019_01.jpg,data\processed\bfw\asian\n005378\0176_01.jpg,n000143,n005378,asian,asian,females,females,,,0,0.22858702,28.116348,0.77141297
data\processed\bfw\asian\n004109\0070_01.jpg,data\processed\bfw\asian\n004687\0497_01.jpg,n004109,n004687,asian,asian,males,females,,,0,0.08071568,30.840553,0.91928434
data\processed\bfw\asian\n004467\0228_01.jpg,data\processed\bfw\asian\n004725\0147_01.jpg,n004467,n004725,asian,asian,males,males,,,0,0.33281893,25.65681,0.6671811
data\processed\bfw\asian\n003482\0044_02.jpg,data\processed\bfw\asian\n003482\0102_02.jpg,n003482,n003482,asian,asian,males,males,,,1,0.63206494,18.645771,0.36793506
data\processed\bfw\asian\n006203\0109_03.jpg,data\processed\bfw\asian\n003482\0408_02.jpg,n006203,n003482,asian,asian,females,males,,,0,0.039919402,33.20297,0.9600806
data\processed\bfw\asian\n000137\0059_01.jpg,data\processed\bfw\asian\n007816\0279_01.jpg,n000137,n007816,asian,asian,females,females,,,0,0.021061258,33.75484,0.97893876
data\processed\bfw\asian\n003557\0574_01.jpg,data\processed\bfw\asian\n003533\0616_01.jpg,n003557,n003533,asian,asian,females,males,,,0,0.041611478,30.145325,0.9583885
data\processed\bfw\asian\n004794\0015_01.jpg,data\processed\bfw\asian\n000148\0390_01.jpg,n004794,n000148,asian,asian,males,females,,,0,0.31798515,25.436163,0.6820148
data\processed\bfw\asian\n009177\0248_02.jpg,data\processed\bfw\asian\n004721\0125_01.jpg,n009177,n004721,asian,asian,females,males,,,0,0.12690552,28.15021,0.8730945
data\processed\bfw\asian\n001682\0143_02.jpg,data\processed\bfw\asian\n001682\0172_02.jpg,n001682,n001682,asian,asian,males,males,,,1,0.6222041,20.337622,0.37779588
data\processed\bfw\asian\n004870\0007_01.jpg,data\processed\bfw\asian\n004870\0094_04.jpg,n004870,n004870,asian,asian,females,females,,,1,0.47407234,23.582897,0.52592766
data\processed\bfw\asian\n003027\0098_01.jpg,data\processed\bfw\asian\n007378\0019_01.jpg,n003027,n007378,asian,asian,males,females,,,0,0.039280076,29.56311,0.96071994
data\processed\bfw\asian\n004860\0018_02.jpg,data\processed\bfw\asian\n006222\0312_01.jpg,n004860,n006222,asian,asian,females,females,,,0,0.33235344,25.839165,0.6676465
data\processed\bfw\asian\n004680\0180_01.jpg,data\processed\bfw\asian\n001572\0326_01.jpg,n004680,n001572,asian,asian,females,females,,,0,0.34272218,26.690548,0.6572778
data\processed\bfw\asian\n007270\0197_01.jpg,data\processed\bfw\asian\n007270\0434_01.jpg,n007270,n007270,asian,asian,females,females,,,1,0.81382066,13.870359,0.18617934
data\processed\bfw\asian\n006418\0377_02.jpg,data\processed\bfw\asian\n003533\0050_01.jpg,n006418,n003533,asian,asian,females,males,,,0,-0.16575913,34.77156,1.1657591
data\processed\bfw\asian\n005063\0421_03.jpg,data\processed\bfw\asian\n005063\0577_01.jpg,n005063,n005063,asian,asian,females,females,,,1,0.70569116,16.032969,0.29430884
data\processed\bfw\asian\n008401\0397_01.jpg,data\processed\bfw\asian\n008401\0560_01.jpg,n008401,n008401,asian,asian,females,females,,,1,0.6967592,16.611534,0.30324078
data\processed\bfw\asian\n002644\0123_02.jpg,data\processed\bfw\asian\n002644\0208_01.jpg,n002644,n002644,asian,asian,males,males,,,1,0.7989633,13.024073,0.20103669
data\processed\bfw\asian\n007089\0162_01.jpg,data\processed\bfw\asian\n007089\0432_04.jpg,n007089,n007089,asian,asian,females,females,,,1,0.7331797,17.03579,0.2668203
data\processed\bfw\asian\n009279\0265_01.jpg,data\processed\bfw\asian\n003155\0135_01.jpg,n009279,n003155,asian,asian,females,males,,,0,0.13560776,30.057287,0.8643922
data\processed\bfw\asian\n003465\0116_01.jpg,data\processed\bfw\asian\n003465\0580_03.jpg,n003465,n003465,asian,asian,males,males,,,1,0.8427748,11.979272,0.15722519
data\processed\bfw\asian\n001562\0009_02.jpg,data\processed\bfw\asian\n001562\0137_01.jpg,n001562,n001562,asian,asian,males,males,,,1,0.8174575,14.203077,0.1825425
data\processed\bfw\asian\n003155\0362_03.jpg,data\processed\bfw\asian\n003155\0994_03.jpg,n003155,n003155,asian,asian,males,males,,,1,0.22498414,29.147713,0.77501583
data\processed\bfw\asian\n007378\0146_03.jpg,data\processed\bfw\asian\n007378\0289_01.jpg,n007378,n007378,asian,asian,females,females,,,1,0.56692475,21.551579,0.43307525
data\processed\bfw\asian\n003162\0191_01.jpg,data\processed\bfw\asian\n003162\0278_01.jpg,n003162,n003162,asian,asian,males,males,,,1,0.6776234,18.909697,0.3223766
data\processed\bfw\asian\n002320\0013_03.jpg,data\processed\bfw\asian\n002320\0137_02.jpg,n002320,n002320,asian,asian,males,males,,,1,0.63925695,19.638235,0.36074305
data\processed\bfw\asian\n004681\0133_01.jpg,data\processed\bfw\asian\n004681\0366_01.jpg,n004681,n004681,asian,asian,males,males,,,1,0.67002064,17.60948,0.32997936
data\processed\bfw\asian\n008934\0353_01.jpg,data\processed\bfw\asian\n006633\0489_03.jpg,n008934,n006633,asian,asian,females,females,,,0,0.24797004,29.00819,0.75202996
data\processed\bfw\asian\n003156\0666_01.jpg,data\processed\bfw\asian\n009137\0182_02.jpg,n003156,n009137,asian,asian,males,females,,,0,0.14744791,28.78424,0.85255206
data\processed\bfw\asian\n003463\0097_02.jpg,data\processed\bfw\asian\n007738\0219_02.jpg,n003463,n007738,asian,asian,males,females,,,0,0.34305567,27.497738,0.65694433
data\processed\bfw\asian\n001682\0142_01.jpg,data\processed\bfw\asian\n005216\0133_01.jpg,n001682,n005216,asian,asian,males,females,,,0,0.088461734,31.836256,0.91153824
data\processed\bfw\asian\n008401\0097_02.jpg,data\processed\bfw\asian\n008401\0297_01.jpg,n008401,n008401,asian,asian,females,females,,,1,0.66887766,17.89992,0.33112234
data\processed\bfw\asian\n005474\0183_02.jpg,data\processed\bfw\asian\n005474\0298_05.jpg,n005474,n005474,asian,asian,females,females,,,1,0.5817553,21.91535,0.41824472
data\processed\bfw\asian\n007385\0056_07.jpg,data\processed\bfw\asian\n008934\0630_01.jpg,n007385,n008934,asian,asian,females,females,,,0,0.36341363,26.513243,0.63658637
data\processed\bfw\asian\n009042\0059_01.jpg,data\processed\bfw\asian\n009042\0122_03.jpg,n009042,n009042,asian,asian,females,females,,,1,0.4038313,25.420902,0.5961687
data\processed\bfw\asian\n004809\0356_01.jpg,data\processed\bfw\asian\n005085\0666_02.jpg,n004809,n005085,asian,asian,males,females,,,0,0.06376707,30.03958,0.9362329
data\processed\bfw\asian\n004469\0083_02.jpg,data\processed\bfw\asian\n004469\0851_02.jpg,n004469,n004469,asian,asian,males,males,,,1,0.7374938,16.34054,0.2625062
data\processed\bfw\asian\n004809\0220_03.jpg,data\processed\bfw\asian\n009175\0090_01.jpg,n004809,n009175,asian,asian,males,females,,,0,0.23201588,29.20273,0.76798415
data\processed\bfw\asian\n005077\0063_01.jpg,data\processed\bfw\asian\n005077\0073_01.jpg,n005077,n005077,asian,asian,females,females,,,1,0.75759304,14.973661,0.24240696
data\processed\bfw\asian\n006619\0368_01.jpg,data\processed\bfw\asian\n006619\0417_01.jpg,n006619,n006619,asian,asian,females,females,,,1,0.6357861,18.9566,0.36421388
data\processed\bfw\asian\n003467\0055_01.jpg,data\processed\bfw\asian\n003467\0111_02.jpg,n003467,n003467,asian,asian,females,females,,,1,0.5795886,20.81941,0.4204114
data\processed\bfw\asian\n000132\0114_06__face_0.jpg,data\processed\bfw\asian\n004785\0493_01.jpg,n000132,n004785,asian,asian,males,females,,,0,0.25879785,27.357775,0.7412021
data\processed\bfw\asian\n000838\0129_01.jpg,data\processed\bfw\asian\n000838\0166_01.jpg,n000838,n000838,asian,asian,females,females,,,1,0.577745,20.177383,0.42225498
data\processed\bfw\asian\n000160\0127_01.jpg,data\processed\bfw\asian\n000160\0350_01.jpg,n000160,n000160,asian,asian,females,females,,,1,0.453945,23.429855,0.54605496
data\processed\bfw\asian\n007816\0375_01.jpg,data\processed\bfw\asian\n007385\0193_01.jpg,n007816,n007385,asian,asian,females,females,,,0,0.65886605,18.387815,0.34113395
data\processed\bfw\asian\n005077\0079_01.jpg,data\processed\bfw\asian\n008934\0039_01.jpg,n005077,n008934,asian,asian,females,females,,,0,0.60547864,18.58731,0.39452136
data\processed\bfw\asian\n000436\0161_02.jpg,data\processed\bfw\asian\n003824\0160_01.jpg,n000436,n003824,asian,asian,males,females,,,0,0.058865987,29.802608,0.94113404
data\processed\bfw\asian\n000854\0262_01.jpg,data\processed\bfw\asian\n004469\0168_01.jpg,n000854,n004469,asian,asian,females,males,,,0,-0.044173498,34.097336,1.0441735
data\processed\bfw\asian\n006358\0076_01.jpg,data\processed\bfw\asian\n000436\0035_01.jpg,n006358,n000436,asian,asian,females,males,,,0,0.060209494,31.24089,0.9397905
data\processed\bfw\asian\n006222\0177_02.jpg,data\processed\bfw\asian\n000009\0063_01.jpg,n006222,n000009,asian,asian,females,females,,,0,0.2221842,27.629637,0.7778158
data\processed\bfw\asian\n000854\0282_01.jpg,data\processed\bfw\asian\n000854\0461_01.jpg,n000854,n000854,asian,asian,females,females,,,1,0.69337916,18.446957,0.30662084
data\processed\bfw\asian\n003489\0051_03.jpg,data\processed\bfw\asian\n003506\0367_01.jpg,n003489,n003506,asian,asian,males,females,,,0,0.33701783,26.759241,0.66298217
data\processed\bfw\asian\n008978\0030_01.jpg,data\processed\bfw\asian\n008978\0101_01.jpg,n008978,n008978,asian,asian,females,females,,,1,0.81652784,13.914823,0.18347216
data\processed\bfw\asian\n004472\0146_01.jpg,data\processed\bfw\asian\n004936\0304_02.jpg,n004472,n004936,asian,asian,females,females,,,0,0.3601375,27.450441,0.63986254
data\processed\bfw\asian\n000436\0662_02.jpg,data\processed\bfw\asian\n000436\0675_01.jpg,n000436,n000436,asian,asian,males,males,,,1,0.7472091,14.727218,0.25279093
data\processed\bfw\asian\n000132\0238_02__face_0.jpg,data\processed\bfw\asian\n004935\0351_01.jpg,n000132,n004935,asian,asian,males,males,,,0,0.22570053,27.830828,0.7742995
data\processed\bfw\asian\n000856\0053_01.jpg,data\processed\bfw\asian\n000856\0075_01.jpg,n000856,n000856,asian,asian,females,females,,,1,0.746318,17.977242,0.25368202
data\processed\bfw\asian\n002725\0298_01.jpg,data\processed\bfw\asian\n002725\0329_03.jpg,n002725,n002725,asian,asian,females,females,,,1,0.60458547,21.495684,0.39541453
data\processed\bfw\asian\n007378\0479_01.jpg,data\processed\bfw\asian\n005446\0361_01.jpg,n007378,n005446,asian,asian,females,females,,,0,0.46510315,23.811975,0.53489685
data\processed\bfw\asian\n006223\0172_01.jpg,data\processed\bfw\asian\n008934\0128_01.jpg,n006223,n008934,asian,asian,females,females,,,0,0.15369414,29.500656,0.84630585
data\processed\bfw\asian\n004466\0102_01.jpg,data\processed\bfw\asian\n003358\0306_01.jpg,n004466,n003358,asian,asian,males,females,,,0,0.16530636,32.624672,0.8346937
data\processed\bfw\asian\n009294\0111_02.jpg,data\processed\bfw\asian\n006358\0055_02.jpg,n009294,n006358,asian,asian,females,females,,,0,0.32734847,27.51923,0.6726515
data\processed\bfw\asian\n003167\0562_01.jpg,data\processed\bfw\asian\n004687\0058_01.jpg,n003167,n004687,asian,asian,males,females,,,0,-0.066282436,31.743605,1.0662824
data\processed\bfw\asian\n003491\0011_01.jpg,data\processed\bfw\asian\n003491\0017_01.jpg,n003491,n003491,asian,asian,males,males,,,1,0.84294575,12.521308,0.15705425
data\processed\bfw\asian\n004809\0026_01.jpg,data\processed\bfw\asian\n004809\0208_01.jpg,n004809,n004809,asian,asian,males,males,,,1,0.5676293,20.755468,0.43237072
data\processed\bfw\asian\n009148\0033_01.jpg,data\processed\bfw\asian\n009148\0039_05.jpg,n009148,n009148,asian,asian,females,females,,,1,0.68847835,17.00708,0.31152165
data\processed\bfw\asian\n009137\0057_01.jpg,data\processed\bfw\asian\n009137\0160_01.jpg,n009137,n009137,asian,asian,females,females,,,1,0.81384784,13.489372,0.18615216
data\processed\bfw\asian\n002775\0133_01.jpg,data\processed\bfw\asian\n002775\0818_07.jpg,n002775,n002775,asian,asian,males,males,,,1,0.67785406,18.554335,0.32214594
data\processed\bfw\asian\n000854\0249_01.jpg,data\processed\bfw\asian\n000854\0275_01.jpg,n000854,n000854,asian,asian,females,females,,,1,0.565893,21.80838,0.434107
data\processed\bfw\asian\n002406\0113_01.jpg,data\processed\bfw\asian\n002406\0176_01.jpg,n002406,n002406,asian,asian,males,males,,,1,0.58307815,20.908493,0.41692185
data\processed\bfw\asian\n009276\0036_01.jpg,data\processed\bfw\asian\n009042\0020_01.jpg,n009276,n009042,asian,asian,females,females,,,0,0.16309655,29.036402,0.83690345
data\processed\bfw\asian\n003155\0029_01.jpg,data\processed\bfw\asian\n000148\0390_01.jpg,n003155,n000148,asian,asian,males,females,,,0,0.06003796,30.584318,0.939962
data\processed\bfw\asian\n007378\0113_01.jpg,data\processed\bfw\asian\n003358\0702_01.jpg,n007378,n003358,asian,asian,females,females,,,0,0.43477032,23.71263,0.56522965
data\processed\bfw\asian\n004948\0016_01.jpg,data\processed\bfw\asian\n004948\0057_01.jpg,n004948,n004948,asian,asian,males,males,,,1,0.76318854,16.99801,0.23681146
data\processed\bfw\asian\n004687\0199_03.jpg,data\processed\bfw\asian\n006344\0557_01.jpg,n004687,n006344,asian,asian,females,females,,,0,0.16544107,28.329918,0.83455896
data\processed\bfw\asian\n006203\0045_01.jpg,data\processed\bfw\asian\n006203\0724_01.jpg,n006203,n006203,asian,asian,females,females,,,1,0.88994646,10.793415,0.11005354
data\processed\bfw\asian\n006774\0268_01.jpg,data\processed\bfw\asian\n006774\0430_02.jpg,n006774,n006774,asian,asian,females,females,,,1,0.43214622,25.029251,0.5678538
data\processed\bfw\asian\n003449\0164_01.jpg,data\processed\bfw\asian\n003449\0418_01.jpg,n003449,n003449,asian,asian,females,females,,,1,0.44658175,23.353043,0.5534183
data\processed\bfw\asian\n002331\0317_02.jpg,data\processed\bfw\asian\n003481\0202_01.jpg,n002331,n003481,asian,asian,males,females,,,0,0.18988942,28.39811,0.81011057
data\processed\bfw\asian\n003481\0055_01.jpg,data\processed\bfw\asian\n002406\0148_01.jpg,n003481,n002406,asian,asian,females,males,,,0,0.24678461,27.187136,0.7532154
data\processed\bfw\asian\n000436\0035_01.jpg,data\processed\bfw\asian\n000436\0560_01.jpg,n000436,n000436,asian,asian,males,males,,,1,0.52784747,20.009516,0.47215253
data\processed\bfw\asian\n000872\0227_01.jpg,data\processed\bfw\asian\n007372\0238_01.jpg,n000872,n007372,asian,asian,males,females,,,0,0.16425785,30.02112,0.8357421
data\processed\bfw\asian\n009103\0220_01.jpg,data\processed\bfw\asian\n009103\0657_02.jpg,n009103,n009103,asian,asian,females,females,,,1,0.73694557,15.26261,0.26305443
data\processed\bfw\asian\n009137\0001_01.jpg,data\processed\bfw\asian\n009137\0163_02.jpg,n009137,n009137,asian,asian,females,females,,,1,0.5252308,21.176945,0.47476918
data\processed\bfw\asian\n003153\0251_01.jpg,data\processed\bfw\asian\n003153\0315_02.jpg,n003153,n003153,asian,asian,females,females,,,1,0.64114964,19.094599,0.35885036
data\processed\bfw\asian\n003167\0081_01.jpg,data\processed\bfw\asian\n003167\0183_01.jpg,n003167,n003167,asian,asian,males,males,,,1,0.6958295,16.631123,0.3041705
data\processed\bfw\asian\n003354\0058_01.jpg,data\processed\bfw\asian\n004681\0131_04.jpg,n003354,n004681,asian,asian,females,males,,,0,0.2028601,29.226301,0.7971399
data\processed\bfw\asian\n009125\0041_01.jpg,data\processed\bfw\asian\n009125\0186_02.jpg,n009125,n009125,asian,asian,females,females,,,1,0.753605,16.277151,0.24639499
data\processed\bfw\asian\n000138\0259_01.jpg,data\processed\bfw\asian\n000138\0493_01.jpg,n000138,n000138,asian,asian,females,females,,,1,0.6598051,18.743908,0.34019488
data\processed\bfw\asian\n004935\0238_01.jpg,data\processed\bfw\asian\n004930\0103_01.jpg,n004935,n004930,asian,asian,males,females,,,0,0.022507658,32.751087,0.97749233
data\processed\bfw\asian\n001864\0039_02.jpg,data\processed\bfw\asian\n001864\0283_01.jpg,n001864,n001864,asian,asian,males,males,,,1,0.8750981,10.985903,0.12490189
data\processed\bfw\asian\n005071\0114_03.jpg,data\processed\bfw\asian\n005071\0280_01.jpg,n005071,n005071,asian,asian,males,males,,,1,0.68474203,20.011665,0.31525797
data\processed\bfw\asian\n009294\0018_02.jpg,data\processed\bfw\asian\n009294\0222_01.jpg,n009294,n009294,asian,asian,females,females,,,1,0.6725285,18.313143,0.3274715
data\processed\bfw\asian\n005077\0073_01.jpg,data\processed\bfw\asian\n003288\0495_01.jpg,n005077,n003288,asian,asian,females,females,,,0,0.37962878,24.133017,0.6203712
data\processed\bfw\asian\n009276\0317_01.jpg,data\processed\bfw\asian\n009276\0374_01.jpg,n009276,n009276,asian,asian,females,females,,,1,0.46663067,23.903957,0.5333693
data\processed\bfw\asian\n005085\0224_01.jpg,data\processed\bfw\asian\n005085\0679_01.jpg,n005085,n005085,asian,asian,females,females,,,1,0.45289022,24.913923,0.5471098
data\processed\bfw\asian\n008401\0053_01.jpg,data\processed\bfw\asian\n005069\0417_01.jpg,n008401,n005069,asian,asian,females,females,,,0,0.4359364,23.422834,0.5640636
data\processed\bfw\asian\n009175\0043_01.jpg,data\processed\bfw\asian\n009175\0070_01.jpg,n009175,n009175,asian,asian,females,females,,,1,0.6627337,18.050356,0.33726633
data\processed\bfw\asian\n006203\0085_03.jpg,data\processed\bfw\asian\n006203\0148_04.jpg,n006203,n006203,asian,asian,females,females,,,1,0.7809367,15.064473,0.21906328
data\processed\bfw\asian\n005085\0061_01.jpg,data\processed\bfw\asian\n003358\0080_01.jpg,n005085,n003358,asian,asian,females,females,,,0,0.46019784,24.744078,0.5398022
data\processed\bfw\asian\n000854\0060_01.jpg,data\processed\bfw\asian\n006633\0165_01.jpg,n000854,n006633,asian,asian,females,females,,,0,0.48224586,24.021683,0.51775414
data\processed\bfw\asian\n008934\0645_01.jpg,data\processed\bfw\asian\n004805\0357_01.jpg,n008934,n004805,asian,asian,females,males,,,0,0.0055848956,31.008055,0.9944151
data\processed\bfw\asian\n000132\0234_01__face_0.jpg,data\processed\bfw\asian\n000132\0332_01__face_0.jpg,n000132,n000132,asian,asian,males,males,,,1,0.64946854,19.68742,0.35053146
data\processed\bfw\asian\n004221\0187_01.jpg,data\processed\bfw\asian\n006774\0156_01.jpg,n004221,n006774,asian,asian,males,females,,,0,-0.09306754,33.71217,1.0930675
data\processed\bfw\asian\n002552\0375_01.jpg,data\processed\bfw\asian\n002552\0532_01.jpg,n002552,n002552,asian,asian,males,males,,,1,0.36915833,25.888594,0.6308417
data\processed\bfw\asian\n004221\0226_06.jpg,data\processed\bfw\asian\n003027\0230_01.jpg,n004221,n003027,asian,asian,males,males,,,0,0.40907997,26.602262,0.59092003
data\processed\bfw\asian\n003824\0270_01.jpg,data\processed\bfw\asian\n002331\0243_01.jpg,n003824,n002331,asian,asian,females,males,,,0,0.16610909,30.917646,0.8338909
data\processed\bfw\asian\n005071\0055_02.jpg,data\processed\bfw\asian\n005071\0114_03.jpg,n005071,n005071,asian,asian,males,males,,,1,0.8797546,11.551008,0.1202454
data\processed\bfw\asian\n000139\0298_01.jpg,data\processed\bfw\asian\n008383\0090_01.jpg,n000139,n008383,asian,asian,females,females,,,0,0.2756678,28.086485,0.7243322
data\processed\bfw\asian\n005072\0001_03.jpg,data\processed\bfw\asian\n005072\0350_01.jpg,n005072,n005072,asian,asian,males,males,,,1,0.5565286,21.819323,0.44347137
data\processed\bfw\asian\n007816\0329_01.jpg,data\processed\bfw\asian\n007816\0832_01.jpg,n007816,n007816,asian,asian,females,females,,,1,0.6057088,19.158283,0.39429122
data\processed\bfw\asian\n009275\0162_01.jpg,data\processed\bfw\asian\n009275\0299_01.jpg,n009275,n009275,asian,asian,females,females,,,1,0.90379184,9.8188305,0.096208155
data\processed\bfw\asian\n006634\0032_01.jpg,data\processed\bfw\asian\n006634\0434_01.jpg,n006634,n006634,asian,asian,females,females,,,1,0.32489085,24.361893,0.67510915
data\processed\bfw\asian\n000160\0285_03.jpg,data\processed\bfw\asian\n003465\0461_03.jpg,n000160,n003465,asian,asian,females,males,,,0,0.17365707,29.231333,0.82634294
data\processed\bfw\asian\n000872\0026_03.jpg,data\processed\bfw\asian\n000872\0085_01.jpg,n000872,n000872,asian,asian,males,males,,,1,0.6666188,19.08303,0.33338118
data\processed\bfw\asian\n009177\0626_01.jpg,data\processed\bfw\asian\n004930\0044_01.jpg,n009177,n004930,asian,asian,females,females,,,0,0.39963403,25.862593,0.600366
data\processed\bfw\asian\n000158\0161_01.jpg,data\processed\bfw\asian\n000158\0658_01.jpg,n000158,n000158,asian,asian,males,males,,,1,0.902025,9.684701,0.097975016
data\processed\bfw\asian\n003463\0179_02.jpg,data\processed\bfw\asian\n003463\0485_01.jpg,n003463,n003463,asian,asian,males,males,,,1,0.7303492,16.40429,0.26965082
data\processed\bfw\asian\n009103\0217_02.jpg,data\processed\bfw\asian\n009103\0265_03.jpg,n009103,n009103,asian,asian,females,females,,,1,0.8213061,13.208331,0.17869389
data\processed\bfw\asian\n002509\0013_01.jpg,data\processed\bfw\asian\n002509\0432_01.jpg,n002509,n002509,asian,asian,females,females,,,1,0.36027646,24.554379,0.63972354
data\processed\bfw\asian\n004787\0657_03.jpg,data\processed\bfw\asian\n004787\0679_05.jpg,n004787,n004787,asian,asian,females,females,,,1,0.7446769,15.959719,0.2553231
data\processed\bfw\asian\n002509\0023_01.jpg,data\processed\bfw\asian\n002509\0046_01.jpg,n002509,n002509,asian,asian,females,females,,,1,0.725663,16.355362,0.274337
data\processed\bfw\asian\n005446\0265_01.jpg,data\processed\bfw\asian\n005446\0473_01.jpg,n005446,n005446,asian,asian,females,females,,,1,0.693444,17.533413,0.306556
data\processed\bfw\asian\n004472\0258_01.jpg,data\processed\bfw\asian\n004472\0391_02.jpg,n004472,n004472,asian,asian,females,females,,,1,0.5402921,21.240246,0.45970792
data\processed\bfw\asian\n004785\0169_01.jpg,data\processed\bfw\asian\n006159\0183_01.jpg,n004785,n006159,asian,asian,females,females,,,0,0.32791764,27.43254,0.67208236
data\processed\bfw\asian\n003506\0136_01.jpg,data\processed\bfw\asian\n003506\0162_01.jpg,n003506,n003506,asian,asian,females,females,,,1,0.7596437,15.334308,0.24035633
data\processed\bfw\asian\n009278\0093_01.jpg,data\processed\bfw\asian\n009103\0657_02.jpg,n009278,n009103,asian,asian,females,females,,,0,0.23422635,26.911644,0.76577365
data\processed\bfw\asian\n009276\0079_01.jpg,data\processed\bfw\asian\n009276\0172_02.jpg,n009276,n009276,asian,asian,females,females,,,1,0.48692802,22.249159,0.513072
data\processed\bfw\asian\n005072\0258_01.jpg,data\processed\bfw\asian\n005072\0350_01.jpg,n005072,n005072,asian,asian,males,males,,,1,0.36706507,26.100813,0.6329349
data\processed\bfw\asian\n003288\0093_01.jpg,data\processed\bfw\asian\n003288\0579_02.jpg,n003288,n003288,asian,asian,females,females,,,1,0.5796235,20.439882,0.42037648
data\processed\bfw\asian\n009041\0553_01.jpg,data\processed\bfw\asian\n001562\0092_02.jpg,n009041,n001562,asian,asian,females,males,,,0,-0.24545845,36.2079,1.2454585
data\processed\bfw\asian\n000837\0085_01.jpg,data\processed\bfw\asian\n003533\0172_01.jpg,n000837,n003533,asian,asian,females,males,,,0,0.17677641,31.538786,0.8232236
data\processed\bfw\asian\n007899\0077_01.jpg,data\processed\bfw\asian\n000148\0390_01.jpg,n007899,n000148,asian,asian,females,females,,,0,0.25876763,26.749552,0.7412324
data\processed\bfw\asian\n006344\0314_01.jpg,data\processed\bfw\asian\n008401\0399_01.jpg,n006344,n008401,asian,asian,females,females,,,0,0.28814185,26.245842,0.71185815
data\processed\bfw\asian\n001682\0074_01.jpg,data\processed\bfw\asian\n000009\0081_01.jpg,n001682,n000009,asian,asian,males,females,,,0,0.001286488,31.602146,0.9987135
data\processed\bfw\asian\n003155\0309_02.jpg,data\processed\bfw\asian\n000139\0016_01.jpg,n003155,n000139,asian,asian,males,females,,,0,0.2380821,29.391287,0.7619179
data\processed\bfw\asian\n000160\0075_01.jpg,data\processed\bfw\asian\n003162\0508_01.jpg,n000160,n003162,asian,asian,females,males,,,0,-0.1569455,33.925034,1.1569455
data\processed\bfw\asian\n005063\0373_01.jpg,data\processed\bfw\asian\n002331\0153_01.jpg,n005063,n002331,asian,asian,females,males,,,0,0.42772186,24.36984,0.57227814
data\processed\bfw\asian\n003155\0025_02.jpg,data\processed\bfw\asian\n003155\0241_01.jpg,n003155,n003155,asian,asian,males,males,,,1,0.4390119,25.034283,0.56098807
data\processed\bfw\asian\n004794\0135_01.jpg,data\processed\bfw\asian\n004794\0241_01.jpg,n004794,n004794,asian,asian,males,males,,,1,0.6714026,18.446947,0.32859743
data\processed\bfw\asian\n004786\0088_03.jpg,data\processed\bfw\asian\n004786\0856_02.jpg,n004786,n004786,asian,asian,females,females,,,1,0.65137327,17.734356,0.34862673
data\processed\bfw\asian\n003463\0485_01.jpg,data\processed\bfw\asian\n005378\0255_01.jpg,n003463,n005378,asian,asian,males,females,,,0,0.2778752,26.226767,0.7221248
