image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\bfw\asian\n006358\0125_01.jpg,data\processed\bfw\asian\n009278\0061_02.jpg,n006358,n009278,asian,asian,females,females,,,0,0.046581287,28.052868,0.95341873
data\processed\bfw\asian\n001976\0372_01.jpg,data\processed\bfw\asian\n007738\0094_01.jpg,n001976,n007738,asian,asian,males,females,,,0,0.017921302,23.990036,0.9820787
data\processed\bfw\asian\n000161\0119_02.jpg,data\processed\bfw\asian\n000161\0477_01.jpg,n000161,n000161,asian,asian,males,males,,,1,0.06243999,25.53633,0.93756
data\processed\bfw\asian\n001572\0127_01.jpg,data\processed\bfw\asian\n009125\0209_01.jpg,n001572,n009125,asian,asian,females,females,,,0,0.12801199,22.57577,0.871988
data\processed\bfw\asian\n003481\0107_01.jpg,data\processed\bfw\asian\n003506\0627_01.jpg,n003481,n003506,asian,asian,females,females,,,0,-0.004298211,27.52679,1.0042982
data\processed\bfw\asian\n005216\0084_01.jpg,data\processed\bfw\asian\n005216\0212_02.jpg,n005216,n005216,asian,asian,females,females,,,1,0.14261147,26.066092,0.8573885
data\processed\bfw\asian\n003533\0067_01.jpg,data\processed\bfw\asian\n009042\0085_01.jpg,n003533,n009042,asian,asian,males,females,,,0,-0.023841431,29.374838,1.0238414
data\processed\bfw\asian\n000840\0036_01.jpg,data\processed\bfw\asian\n000160\0127_01.jpg,n000840,n000160,asian,asian,females,females,,,0,0.19208452,23.960646,0.80791545
data\processed\bfw\asian\n000135\0208_01.jpg,data\processed\bfw\asian\n009279\0227_01.jpg,n000135,n009279,asian,asian,females,females,,,0,0.10516564,26.392609,0.89483434
data\processed\bfw\asian\n003824\0160_01.jpg,data\processed\bfw\asian\n004864\0621_01.jpg,n003824,n004864,asian,asian,females,females,,,0,-0.00024783865,26.42243,1.0002478
data\processed\bfw\asian\n003155\0025_02.jpg,data\processed\bfw\asian\n007385\0072_09.jpg,n003155,n007385,asian,asian,males,females,,,0,0.040527098,28.748499,0.9594729
data\processed\bfw\asian\n003481\0119_02.jpg,data\processed\bfw\asian\n004467\0677_01.jpg,n003481,n004467,asian,asian,females,males,,,0,-0.01621574,27.418228,1.0162157
data\processed\bfw\asian\n009175\0066_01.jpg,data\processed\bfw\asian\n009175\0465_01.jpg,n009175,n009175,asian,asian,females,females,,,1,0.5509007,20.77763,0.4490993
data\processed\bfw\asian\n000838\0037_01.jpg,data\processed\bfw\asian\n000838\0187_02.jpg,n000838,n000838,asian,asian,females,females,,,1,0.3874596,25.686947,0.61254036
data\processed\bfw\asian\n003481\0109_01.jpg,data\processed\bfw\asian\n002406\0328_01.jpg,n003481,n002406,asian,asian,females,males,,,0,-0.007476259,25.45679,1.0074762
data\processed\bfw\asian\n009125\0064_01.jpg,data\processed\bfw\asian\n009125\0186_02.jpg,n009125,n009125,asian,asian,females,females,,,1,0.38147783,21.50058,0.61852217
data\processed\bfw\asian\n009175\0465_01.jpg,data\processed\bfw\asian\n008978\0134_01.jpg,n009175,n008978,asian,asian,females,females,,,0,-0.1866196,32.944485,1.1866196
data\processed\bfw\asian\n004791\0209_01.jpg,data\processed\bfw\asian\n004791\0574_01.jpg,n004791,n004791,asian,asian,males,males,,,1,0.2953069,20.851526,0.7046931
data\processed\bfw\asian\n005474\0062_01.jpg,data\processed\bfw\asian\n006634\0039_01.jpg,n005474,n006634,asian,asian,females,females,,,0,0.1810163,25.979277,0.8189837
data\processed\bfw\asian\n004870\0069_01.jpg,data\processed\bfw\asian\n004870\0288_02.jpg,n004870,n004870,asian,asian,females,females,,,1,0.20311874,25.9744,0.79688126
data\processed\bfw\asian\n003491\0135_01.jpg,data\processed\bfw\asian\n004948\0345_02.jpg,n003491,n004948,asian,asian,males,males,,,0,-0.051346827,30.869404,1.0513468
data\processed\bfw\asian\n000161\0183_01.jpg,data\processed\bfw\asian\n000161\0237_01.jpg,n000161,n000161,asian,asian,males,males,,,1,0.50359166,21.82532,0.49640834
data\processed\bfw\asian\n006633\0063_04.jpg,data\processed\bfw\asian\n006633\0552_01.jpg,n006633,n006633,asian,asian,females,females,,,1,0.14056244,25.710852,0.8594376
data\processed\bfw\asian\n002725\0007_03.jpg,data\processed\bfw\asian\n005077\0129_01.jpg,n002725,n005077,asian,asian,females,females,,,0,0.0027899633,29.329409,0.99721
data\processed\bfw\asian\n007899\0154_01.jpg,data\processed\bfw\asian\n007899\0166_01.jpg,n007899,n007899,asian,asian,females,females,,,1,0.3529232,22.677538,0.6470768
data\processed\bfw\asian\n003027\0459_01.jpg,data\processed\bfw\asian\n004786\0197_02.jpg,n003027,n004786,asian,asian,males,females,,,0,0.068587035,30.246181,0.93141294
data\processed\bfw\asian\n003824\0015_01.jpg,data\processed\bfw\asian\n003824\0160_01.jpg,n003824,n003824,asian,asian,females,females,,,1,0.37669903,21.435318,0.62330097
data\processed\bfw\asian\n002775\0064_01.jpg,data\processed\bfw\asian\n000839\0163_01.jpg,n002775,n000839,asian,asian,males,females,,,0,-0.096773505,30.631294,1.0967735
data\processed\bfw\asian\n002331\0199_01.jpg,data\processed\bfw\asian\n003635\0449_01.jpg,n002331,n003635,asian,asian,males,males,,,0,0.026879258,23.766079,0.97312075
data\processed\bfw\asian\n009277\0020_01.jpg,data\processed\bfw\asian\n009277\0365_01.jpg,n009277,n009277,asian,asian,females,females,,,1,0.32387352,21.996382,0.6761265
data\processed\bfw\asian\n009103\0193_01.jpg,data\processed\bfw\asian\n006149\0117_01.jpg,n009103,n006149,asian,asian,females,females,,,0,-0.05827661,26.794579,1.0582767
data\processed\bfw\asian\n002320\0006_01.jpg,data\processed\bfw\asian\n002320\0272_03.jpg,n002320,n002320,asian,asian,males,males,,,1,0.4162143,22.276365,0.5837857
data\processed\bfw\asian\n003167\0001_02.jpg,data\processed\bfw\asian\n003491\0019_01.jpg,n003167,n003491,asian,asian,males,males,,,0,-0.045522097,32.431324,1.0455221
data\processed\bfw\asian\n006619\0087_01.jpg,data\processed\bfw\asian\n006619\0288_01.jpg,n006619,n006619,asian,asian,females,females,,,1,0.3842591,20.445316,0.6157409
data\processed\bfw\asian\n004108\0341_01.jpg,data\processed\bfw\asian\n003449\0180_01.jpg,n004108,n003449,asian,asian,males,females,,,0,-0.0032915112,26.557486,1.0032915
data\processed\bfw\asian\n005474\0058_03.jpg,data\processed\bfw\asian\n005474\0210_02.jpg,n005474,n005474,asian,asian,females,females,,,1,0.34945983,21.36927,0.6505402
data\processed\bfw\asian\n006203\0090_01.jpg,data\processed\bfw\asian\n004472\0391_02.jpg,n006203,n004472,asian,asian,females,females,,,0,-0.07214897,27.398806,1.0721489
data\processed\bfw\asian\n009279\0031_01.jpg,data\processed\bfw\asian\n009279\0187_01.jpg,n009279,n009279,asian,asian,females,females,,,1,0.4272449,22.155544,0.5727551
data\processed\bfw\asian\n006633\0262_02.jpg,data\processed\bfw\asian\n006633\0356_01.jpg,n006633,n006633,asian,asian,females,females,,,1,0.08993564,27.396828,0.91006434
data\processed\bfw\asian\n004108\0131_01.jpg,data\processed\bfw\asian\n000436\0056_04.jpg,n004108,n000436,asian,asian,males,males,,,0,0.104645126,25.202917,0.89535487
data\processed\bfw\asian\n007664\0065_01.jpg,data\processed\bfw\asian\n007664\0133_01.jpg,n007664,n007664,asian,asian,females,females,,,1,0.2754056,20.307194,0.7245944
data\processed\bfw\asian\n004809\0149_01.jpg,data\processed\bfw\asian\n004221\0450_01.jpg,n004809,n004221,asian,asian,males,males,,,0,0.048988454,29.33688,0.95101154
data\processed\bfw\asian\n008934\0029_02.jpg,data\processed\bfw\asian\n000160\0223_01.jpg,n008934,n000160,asian,asian,females,females,,,0,0.035035424,27.228617,0.96496457
data\processed\bfw\asian\n006358\0055_02.jpg,data\processed\bfw\asian\n006358\0094_01.jpg,n006358,n006358,asian,asian,females,females,,,1,0.44602203,22.414778,0.55397797
data\processed\bfw\asian\n008163\0640_01.jpg,data\processed\bfw\asian\n009275\0039_01.jpg,n008163,n009275,asian,asian,females,females,,,0,0.15324719,28.17154,0.8467528
data\processed\bfw\asian\n004109\0102_01.jpg,data\processed\bfw\asian\n009175\0082_01.jpg,n004109,n009175,asian,asian,males,females,,,0,0.03541201,28.042868,0.964588
data\processed\bfw\asian\n000872\0085_01.jpg,data\processed\bfw\asian\n004472\0172_03.jpg,n000872,n004472,asian,asian,males,females,,,0,-0.044265807,29.124006,1.0442657
data\processed\bfw\asian\n003533\0062_02.jpg,data\processed\bfw\asian\n003533\0128_01.jpg,n003533,n003533,asian,asian,males,males,,,1,0.50006574,21.12272,0.49993426
data\processed\bfw\asian\n002552\0020_01.jpg,data\processed\bfw\asian\n002552\0237_02.jpg,n002552,n002552,asian,asian,males,males,,,1,0.4687534,22.065752,0.5312466
data\processed\bfw\asian\n000158\0040_07.jpg,data\processed\bfw\asian\n000158\0158_01.jpg,n000158,n000158,asian,asian,males,males,,,1,0.560139,20.76373,0.439861
data\processed\bfw\asian\n004467\0047_01.jpg,data\processed\bfw\asian\n000839\0295_01.jpg,n004467,n000839,asian,asian,males,females,,,0,-0.16800687,32.415016,1.1680069
data\processed\bfw\asian\n006619\0098_01.jpg,data\processed\bfw\asian\n003354\0098_01.jpg,n006619,n003354,asian,asian,females,females,,,0,-0.066557795,28.457363,1.0665578
data\processed\bfw\asian\n006159\0113_02.jpg,data\processed\bfw\asian\n006159\0265_01.jpg,n006159,n006159,asian,asian,females,females,,,1,0.16349864,28.620728,0.83650136
data\processed\bfw\asian\n008163\0239_02.jpg,data\processed\bfw\asian\n008163\0609_02.jpg,n008163,n008163,asian,asian,females,females,,,1,0.24536893,23.898783,0.75463104
data\processed\bfw\asian\n004466\0003_01.jpg,data\processed\bfw\asian\n004466\0123_01.jpg,n004466,n004466,asian,asian,males,males,,,1,0.47883543,20.437412,0.52116454
data\processed\bfw\asian\n000148\0025_01.jpg,data\processed\bfw\asian\n009177\0602_01.jpg,n000148,n009177,asian,asian,females,females,,,0,0.12973632,27.459124,0.8702637
data\processed\bfw\asian\n001572\0242_01.jpg,data\processed\bfw\asian\n003824\0111_01.jpg,n001572,n003824,asian,asian,females,females,,,0,-0.15693659,29.140455,1.1569366
data\processed\bfw\asian\n009276\0006_08.jpg,data\processed\bfw\asian\n009276\0374_01.jpg,n009276,n009276,asian,asian,females,females,,,1,0.07488916,26.71201,0.9251108
data\processed\bfw\asian\n004681\0592_01.jpg,data\processed\bfw\asian\n005083\0100_01.jpg,n004681,n005083,asian,asian,males,females,,,0,0.03334234,25.001741,0.96665764
data\processed\bfw\asian\n003288\0572_01.jpg,data\processed\bfw\asian\n006203\0130_01.jpg,n003288,n006203,asian,asian,females,females,,,0,0.09833628,21.971752,0.9016637
data\processed\bfw\asian\n009294\0002_01.jpg,data\processed\bfw\asian\n003162\0188_01.jpg,n009294,n003162,asian,asian,females,males,,,0,0.0072597037,32.178726,0.9927403
data\processed\bfw\asian\n004794\0019_03.jpg,data\processed\bfw\asian\n004794\0367_01.jpg,n004794,n004794,asian,asian,males,males,,,1,0.31725553,24.001022,0.6827445
data\processed\bfw\asian\n004108\0267_02.jpg,data\processed\bfw\asian\n004108\0350_02.jpg,n004108,n004108,asian,asian,males,males,,,1,0.11776909,22.600351,0.8822309
data\processed\bfw\asian\n004805\0025_01.jpg,data\processed\bfw\asian\n005083\0252_01.jpg,n004805,n005083,asian,asian,males,females,,,0,-0.0070754928,26.778652,1.0070755
data\processed\bfw\asian\n000137\0248_01.jpg,data\processed\bfw\asian\n000137\0265_01.jpg,n000137,n000137,asian,asian,females,females,,,1,0.09745756,24.232216,0.9025425
data\processed\bfw\asian\n002725\0267_01.jpg,data\processed\bfw\asian\n002725\0329_03.jpg,n002725,n002725,asian,asian,females,females,,,1,0.36753866,22.061264,0.6324613
data\processed\bfw\asian\n000837\0032_02.jpg,data\processed\bfw\asian\n000837\0193_01.jpg,n000837,n000837,asian,asian,females,females,,,1,0.34231776,25.195333,0.65768224
data\processed\bfw\asian\n007089\0066_01.jpg,data\processed\bfw\asian\n007089\0067_01.jpg,n007089,n007089,asian,asian,females,females,,,1,0.5783485,19.090929,0.42165148
data\processed\bfw\asian\n005085\0018_01.jpg,data\processed\bfw\asian\n005085\0069_01.jpg,n005085,n005085,asian,asian,females,females,,,1,0.67145765,16.31893,0.32854235
data\processed\bfw\asian\n002644\0318_01.jpg,data\processed\bfw\asian\n002644\0497_02.jpg,n002644,n002644,asian,asian,males,males,,,1,0.5156453,17.993727,0.48435467
data\processed\bfw\asian\n000132\0707_01__face_0.jpg,data\processed\bfw\asian\n003155\1014_01.jpg,n000132,n003155,asian,asian,males,males,,,0,0.12461218,28.34203,0.8753878
data\processed\bfw\asian\n001976\0056_01.jpg,data\processed\bfw\asian\n001976\0336_02.jpg,n001976,n001976,asian,asian,males,males,,,1,0.4729525,22.69844,0.5270475
data\processed\bfw\asian\n000158\0367_01.jpg,data\processed\bfw\asian\n003223\0034_05.jpg,n000158,n003223,asian,asian,males,males,,,0,-0.055952895,30.130571,1.0559529
data\processed\bfw\asian\n004786\0101_01.jpg,data\processed\bfw\asian\n004786\0203_01.jpg,n004786,n004786,asian,asian,females,females,,,1,0.32734704,24.008701,0.67265296
data\processed\bfw\asian\n004809\0220_03.jpg,data\processed\bfw\asian\n006634\0078_01.jpg,n004809,n006634,asian,asian,males,females,,,0,0.16220059,26.48111,0.83779943
data\processed\bfw\asian\n005378\0234_02.jpg,data\processed\bfw\asian\n005378\0237_01.jpg,n005378,n005378,asian,asian,females,females,,,1,0.017348655,28.584564,0.98265135
data\processed\bfw\asian\n005069\0135_01.jpg,data\processed\bfw\asian\n004721\0145_01.jpg,n005069,n004721,asian,asian,females,males,,,0,0.16362222,25.571613,0.8363778
data\processed\bfw\asian\n008163\0092_01.jpg,data\processed\bfw\asian\n008163\0389_01.jpg,n008163,n008163,asian,asian,females,females,,,1,0.514856,21.639624,0.48514402
data\processed\bfw\asian\n004805\0385_01.jpg,data\processed\bfw\asian\n004805\0566_01.jpg,n004805,n004805,asian,asian,males,males,,,1,0.28573957,20.634996,0.71426046
data\processed\bfw\asian\n002775\0133_01.jpg,data\processed\bfw\asian\n000137\0187_01.jpg,n002775,n000137,asian,asian,males,females,,,0,0.07570289,30.385565,0.9242971
data\processed\bfw\asian\n004472\0485_01.jpg,data\processed\bfw\asian\n000139\0170_01.jpg,n004472,n000139,asian,asian,females,females,,,0,0.08183895,25.707283,0.91816103
data\processed\bfw\asian\n006148\0102_02.jpg,data\processed\bfw\asian\n006148\0165_01.jpg,n006148,n006148,asian,asian,females,females,,,1,0.42948955,21.061451,0.57051045
data\processed\bfw\asian\n004860\0059_01.jpg,data\processed\bfw\asian\n004721\0017_01.jpg,n004860,n004721,asian,asian,females,males,,,0,-0.028873602,26.629261,1.0288736
data\processed\bfw\asian\n000436\0002_01.jpg,data\processed\bfw\asian\n000436\0560_01.jpg,n000436,n000436,asian,asian,males,males,,,1,0.06415863,29.167437,0.9358414
data\processed\bfw\asian\n004800\0541_01.jpg,data\processed\bfw\asian\n004800\0560_01.jpg,n004800,n004800,asian,asian,males,males,,,1,-0.0070555154,25.88498,1.0070555
data\processed\bfw\asian\n007664\0049_01.jpg,data\processed\bfw\asian\n007664\0130_01.jpg,n007664,n007664,asian,asian,females,females,,,1,0.31995413,19.756681,0.68004584
data\processed\bfw\asian\n004785\0169_01.jpg,data\processed\bfw\asian\n004864\0282_02.jpg,n004785,n004864,asian,asian,females,females,,,0,0.025288705,24.76786,0.9747113
data\processed\bfw\asian\n009042\0394_01.jpg,data\processed\bfw\asian\n009175\0043_01.jpg,n009042,n009175,asian,asian,females,females,,,0,-0.0882914,32.782864,1.0882914
data\processed\bfw\asian\n003223\0033_02.jpg,data\processed\bfw\asian\n005078\0134_01.jpg,n003223,n005078,asian,asian,males,males,,,0,0.025145717,27.52127,0.9748543
data\processed\bfw\asian\n008383\0161_02.jpg,data\processed\bfw\asian\n008383\0550_01.jpg,n008383,n008383,asian,asian,females,females,,,1,0.3580177,24.694998,0.6419823
data\processed\bfw\asian\n003489\0102_01.jpg,data\processed\bfw\asian\n003489\0247_01.jpg,n003489,n003489,asian,asian,males,males,,,1,0.2872221,25.405123,0.7127779
data\processed\bfw\asian\n007089\0055_01.jpg,data\processed\bfw\asian\n007089\0435_01.jpg,n007089,n007089,asian,asian,females,females,,,1,0.4485892,20.609735,0.5514108
data\processed\bfw\asian\n002725\0150_01.jpg,data\processed\bfw\asian\n009288\0270_01.jpg,n002725,n009288,asian,asian,females,females,,,0,-0.0780474,30.424463,1.0780474
data\processed\bfw\asian\n007378\0124_01.jpg,data\processed\bfw\asian\n004809\0659_01.jpg,n007378,n004809,asian,asian,females,males,,,0,0.19755112,23.861498,0.80244887
data\processed\bfw\asian\n003358\0318_01.jpg,data\processed\bfw\asian\n004467\0049_01.jpg,n003358,n004467,asian,asian,females,males,,,0,-0.047014005,27.744019,1.047014
data\processed\bfw\asian\n007270\0064_01.jpg,data\processed\bfw\asian\n007270\0306_03.jpg,n007270,n007270,asian,asian,females,females,,,1,0.58097357,17.474516,0.41902643
data\processed\bfw\asian\n006149\0064_01.jpg,data\processed\bfw\asian\n006149\0075_01.jpg,n006149,n006149,asian,asian,females,females,,,1,0.4237143,20.685982,0.5762857
data\processed\bfw\asian\n000137\0265_01.jpg,data\processed\bfw\asian\n004108\0096_01.jpg,n000137,n004108,asian,asian,females,males,,,0,0.009141718,25.504482,0.99085826
data\processed\bfw\asian\n003506\0177_01.jpg,data\processed\bfw\asian\n003506\0428_02.jpg,n003506,n003506,asian,asian,females,females,,,1,0.28793478,22.18307,0.7120652
data\processed\bfw\asian\n004935\0287_01.jpg,data\processed\bfw\asian\n004935\0501_03.jpg,n004935,n004935,asian,asian,males,males,,,1,-0.0013581769,29.560263,1.0013582
data\processed\bfw\asian\n000872\0098_01.jpg,data\processed\bfw\asian\n006203\0130_01.jpg,n000872,n006203,asian,asian,males,females,,,0,0.07295908,27.524565,0.92704093
data\processed\bfw\asian\n000873\0255_01.jpg,data\processed\bfw\asian\n000873\0542_01.jpg,n000873,n000873,asian,asian,males,males,,,1,0.33705375,20.777317,0.6629462
data\processed\bfw\asian\n000160\0109_01.jpg,data\processed\bfw\asian\n000160\0308_01.jpg,n000160,n000160,asian,asian,females,females,,,1,0.37587368,21.26447,0.6241263
data\processed\bfw\asian\n008163\0032_02.jpg,data\processed\bfw\asian\n008163\0041_01.jpg,n008163,n008163,asian,asian,females,females,,,1,0.3778994,21.266468,0.6221006
data\processed\bfw\asian\n003162\0046_01.jpg,data\processed\bfw\asian\n003162\0278_01.jpg,n003162,n003162,asian,asian,males,males,,,1,0.69693977,18.190817,0.30306023
data\processed\bfw\asian\n000138\0003_01.jpg,data\processed\bfw\asian\n000138\0395_01.jpg,n000138,n000138,asian,asian,females,females,,,1,0.23615007,22.676455,0.7638499
data\processed\bfw\asian\n004469\0170_01.jpg,data\processed\bfw\asian\n004469\0851_02.jpg,n004469,n004469,asian,asian,males,males,,,1,0.46557966,21.879013,0.5344204
data\processed\bfw\asian\n002509\0041_01.jpg,data\processed\bfw\asian\n004860\0171_07.jpg,n002509,n004860,asian,asian,females,females,,,0,-0.08780852,29.627165,1.0878085
data\processed\bfw\asian\n004681\0206_01.jpg,data\processed\bfw\asian\n009042\0394_01.jpg,n004681,n009042,asian,asian,males,females,,,0,-0.07520317,30.505499,1.0752032
data\processed\bfw\asian\n004805\0276_01.jpg,data\processed\bfw\asian\n004805\0341_01.jpg,n004805,n004805,asian,asian,males,males,,,1,0.29030144,24.265724,0.70969856
data\processed\bfw\asian\n001864\0077_01.jpg,data\processed\bfw\asian\n001864\0078_01.jpg,n001864,n001864,asian,asian,males,males,,,1,0.17457096,22.427704,0.825429
data\processed\bfw\asian\n007378\0214_01.jpg,data\processed\bfw\asian\n007378\0248_01.jpg,n007378,n007378,asian,asian,females,females,,,1,0.36959687,21.157457,0.63040316
data\processed\bfw\asian\n006159\0073_01.jpg,data\processed\bfw\asian\n006159\0122_01.jpg,n006159,n006159,asian,asian,females,females,,,1,0.68600446,18.302387,0.31399554
data\processed\bfw\asian\n000138\0078_01.jpg,data\processed\bfw\asian\n009103\0657_02.jpg,n000138,n009103,asian,asian,females,females,,,0,0.080089115,28.611547,0.9199109
data\processed\bfw\asian\n009278\0049_02.jpg,data\processed\bfw\asian\n009278\0072_01.jpg,n009278,n009278,asian,asian,females,females,,,1,0.5101807,18.362703,0.4898193
data\processed\bfw\asian\n000143\0226_04.jpg,data\processed\bfw\asian\n000132\0225_03__face_0.jpg,n000143,n000132,asian,asian,females,males,,,0,0.13756022,23.0151,0.86243975
data\processed\bfw\asian\n007816\0770_01.jpg,data\processed\bfw\asian\n006224\0030_01.jpg,n007816,n006224,asian,asian,females,females,,,0,0.0187652,27.234438,0.9812348
data\processed\bfw\asian\n000436\0161_02.jpg,data\processed\bfw\asian\n000436\0224_01.jpg,n000436,n000436,asian,asian,males,males,,,1,0.1451067,28.48166,0.8548933
data\processed\bfw\asian\n004549\0202_01.jpg,data\processed\bfw\asian\n001496\0076_01.jpg,n004549,n001496,asian,asian,females,males,,,0,-0.02629765,25.399511,1.0262977
data\processed\bfw\asian\n008934\0233_01.jpg,data\processed\bfw\asian\n008934\0353_01.jpg,n008934,n008934,asian,asian,females,females,,,1,0.48313627,20.581713,0.5168637
data\processed\bfw\asian\n003467\0176_02.jpg,data\processed\bfw\asian\n003467\0395_01.jpg,n003467,n003467,asian,asian,females,females,,,1,0.19395012,23.318811,0.8060499
data\processed\bfw\asian\n009287\0054_01.jpg,data\processed\bfw\asian\n009287\0191_01.jpg,n009287,n009287,asian,asian,females,females,,,1,0.44782296,22.064735,0.5521771
data\processed\bfw\asian\n004809\0013_10.jpg,data\processed\bfw\asian\n004809\0619_01.jpg,n004809,n004809,asian,asian,males,males,,,1,0.45028785,18.456844,0.5497122
data\processed\bfw\asian\n003463\0127_01.jpg,data\processed\bfw\asian\n003463\0517_02.jpg,n003463,n003463,asian,asian,males,males,,,1,0.43408328,22.898613,0.5659167
data\processed\bfw\asian\n009148\0051_01.jpg,data\processed\bfw\asian\n009148\0155_01.jpg,n009148,n009148,asian,asian,females,females,,,1,0.3070848,22.799824,0.6929152
data\processed\bfw\asian\n005078\0043_02.jpg,data\processed\bfw\asian\n005474\0039_02.jpg,n005078,n005474,asian,asian,males,females,,,0,-0.06770993,31.47142,1.0677099
data\processed\bfw\asian\n007816\0281_01.jpg,data\processed\bfw\asian\n007816\0543_01.jpg,n007816,n007816,asian,asian,females,females,,,1,0.31326908,20.819117,0.6867309
data\processed\bfw\asian\n006224\0096_01.jpg,data\processed\bfw\asian\n006224\0212_01.jpg,n006224,n006224,asian,asian,females,females,,,1,0.28463617,23.879616,0.71536386
data\processed\bfw\asian\n000132\0053_01__face_0.jpg,data\processed\bfw\asian\n000132\0091_01__face_0.jpg,n000132,n000132,asian,asian,males,males,,,1,0.5439714,18.481007,0.45602858
data\processed\bfw\asian\n002320\0186_02.jpg,data\processed\bfw\asian\n002320\0220_01.jpg,n002320,n002320,asian,asian,males,males,,,1,0.60460144,20.163242,0.39539856
data\processed\bfw\asian\n004687\0191_01.jpg,data\processed\bfw\asian\n004687\0307_01.jpg,n004687,n004687,asian,asian,females,females,,,1,0.30201146,22.58105,0.6979885
data\processed\bfw\asian\n005378\0294_01.jpg,data\processed\bfw\asian\n005378\0354_01.jpg,n005378,n005378,asian,asian,females,females,,,1,0.017032752,24.82928,0.98296726
data\processed\bfw\asian\n003635\0614_01.jpg,data\processed\bfw\asian\n003635\0624_01.jpg,n003635,n003635,asian,asian,males,males,,,1,0.67147326,19.771421,0.32852674
data\processed\bfw\asian\n003506\0041_01.jpg,data\processed\bfw\asian\n003506\0637_01.jpg,n003506,n003506,asian,asian,females,females,,,1,0.36741948,21.469353,0.6325805
data\processed\bfw\asian\n003355\0082_01.jpg,data\processed\bfw\asian\n004800\0419_04.jpg,n003355,n004800,asian,asian,males,males,,,0,0.10113091,30.245583,0.8988691
data\processed\bfw\asian\n004860\0059_01.jpg,data\processed\bfw\asian\n004860\0346_03.jpg,n004860,n004860,asian,asian,females,females,,,1,0.103629604,22.763939,0.8963704
data\processed\bfw\asian\n001682\0085_01.jpg,data\processed\bfw\asian\n004877\0076_01.jpg,n001682,n004877,asian,asian,males,females,,,0,0.05634155,29.246237,0.9436585
data\processed\bfw\asian\n004785\0145_01.jpg,data\processed\bfw\asian\n004785\0357_02.jpg,n004785,n004785,asian,asian,females,females,,,1,0.41683978,20.566769,0.5831602
data\processed\bfw\asian\n003156\0077_01.jpg,data\processed\bfw\asian\n003156\0084_01.jpg,n003156,n003156,asian,asian,males,males,,,1,0.46824318,21.444668,0.5317568
data\processed\bfw\asian\n001976\0336_02.jpg,data\processed\bfw\asian\n000148\0390_01.jpg,n001976,n000148,asian,asian,males,females,,,0,-0.008569971,28.078173,1.00857
data\processed\bfw\asian\n006633\0063_04.jpg,data\processed\bfw\asian\n001682\0052_01.jpg,n006633,n001682,asian,asian,females,males,,,0,-0.030929234,28.443708,1.0309292
data\processed\bfw\asian\n007664\0081_01.jpg,data\processed\bfw\asian\n005063\0414_06.jpg,n007664,n005063,asian,asian,females,females,,,0,0.22884804,26.978397,0.77115196
data\processed\bfw\asian\n007089\0431_01.jpg,data\processed\bfw\asian\n004791\0377_01.jpg,n007089,n004791,asian,asian,females,males,,,0,0.12563685,26.487255,0.8743632
data\processed\bfw\asian\n004930\0065_01.jpg,data\processed\bfw\asian\n008934\0119_01.jpg,n004930,n008934,asian,asian,females,females,,,0,0.029611439,28.40674,0.97038853
data\processed\bfw\asian\n001572\0025_01.jpg,data\processed\bfw\asian\n004800\0289_02.jpg,n001572,n004800,asian,asian,females,males,,,0,-0.05489494,25.787838,1.0548949
data\processed\bfw\asian\n006149\0117_01.jpg,data\processed\bfw\asian\n006149\0349_01.jpg,n006149,n006149,asian,asian,females,females,,,1,0.346575,20.530254,0.653425
data\processed\bfw\asian\n006126\0097_01.jpg,data\processed\bfw\asian\n004936\0124_01.jpg,n006126,n004936,asian,asian,females,females,,,0,0.03374697,29.966099,0.96625304
data\processed\bfw\asian\n005446\0490_02.jpg,data\processed\bfw\asian\n001864\0283_01.jpg,n005446,n001864,asian,asian,females,males,,,0,-0.07954722,29.661453,1.0795472
data\processed\bfw\asian\n003355\0082_01.jpg,data\processed\bfw\asian\n003355\0620_01.jpg,n003355,n003355,asian,asian,males,males,,,1,0.6081894,18.705093,0.3918106
data\processed\bfw\asian\n000135\0112_01.jpg,data\processed\bfw\asian\n005077\0002_01.jpg,n000135,n005077,asian,asian,females,females,,,0,-0.113950945,27.162714,1.113951
data\processed\bfw\asian\n007814\0287_01.jpg,data\processed\bfw\asian\n000148\0153_01.jpg,n007814,n000148,asian,asian,females,females,,,0,0.026161712,29.090647,0.97383827
data\processed\bfw\asian\n002320\0006_01.jpg,data\processed\bfw\asian\n002320\0170_01.jpg,n002320,n002320,asian,asian,males,males,,,1,0.37209556,23.019974,0.6279044
data\processed\bfw\asian\n003355\0089_01.jpg,data\processed\bfw\asian\n004686\0077_01.jpg,n003355,n004686,asian,asian,males,males,,,0,0.041970816,27.677853,0.9580292
data\processed\bfw\asian\n001562\0110_02.jpg,data\processed\bfw\asian\n000854\0245_01.jpg,n001562,n000854,asian,asian,males,females,,,0,-0.0070236316,27.032455,1.0070236
data\processed\bfw\asian\n004877\0200_02.jpg,data\processed\bfw\asian\n002644\0257_01.jpg,n004877,n002644,asian,asian,females,males,,,0,-0.16618809,28.360325,1.1661881
data\processed\bfw\asian\n008934\0164_01.jpg,data\processed\bfw\asian\n008934\0645_01.jpg,n008934,n008934,asian,asian,females,females,,,1,0.22416124,24.442225,0.77583873
