image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\bfw\asian\n004680\0116_01.jpg,data\processed\bfw\asian\n004680\0430_01.jpg,n004680,n004680,asian,asian,females,females,,,1,0.3299377,33.272095,0.6700623
data\processed\bfw\asian\n003162\0379_02.jpg,data\processed\bfw\asian\n003162\0479_02.jpg,n003162,n003162,asian,asian,males,males,,,1,0.45558056,33.737965,0.5444194
data\processed\bfw\asian\n006633\0299_01.jpg,data\processed\bfw\asian\n006633\0489_03.jpg,n006633,n006633,asian,asian,females,females,,,1,-0.10408975,45.18715,1.1040897
data\processed\bfw\asian\n008401\0405_01.jpg,data\processed\bfw\asian\n002331\0029_01.jpg,n008401,n002331,asian,asian,females,males,,,0,-0.0032644772,39.190407,1.0032644
data\processed\bfw\asian\n006125\0076_02.jpg,data\processed\bfw\asian\n006125\0247_01.jpg,n006125,n006125,asian,asian,females,females,,,1,0.26016444,34.158962,0.73983556
data\processed\bfw\asian\n004791\0204_01.jpg,data\processed\bfw\asian\n004791\0209_01.jpg,n004791,n004791,asian,asian,males,males,,,1,0.43038738,28.374908,0.5696126
data\processed\bfw\asian\n006148\0098_06.jpg,data\processed\bfw\asian\n005078\0079_01.jpg,n006148,n005078,asian,asian,females,males,,,0,0.024005223,37.762142,0.97599477
data\processed\bfw\asian\n005069\0062_01.jpg,data\processed\bfw\asian\n005069\0148_01.jpg,n005069,n005069,asian,asian,females,females,,,1,0.4237918,28.915134,0.57620823
data\processed\bfw\asian\n009287\0143_01.jpg,data\processed\bfw\asian\n009287\0173_01.jpg,n009287,n009287,asian,asian,females,females,,,1,0.47350726,31.628271,0.5264927
data\processed\bfw\asian\n008148\0183_01.jpg,data\processed\bfw\asian\n007816\0543_01.jpg,n008148,n007816,asian,asian,females,females,,,0,0.15244587,34.274296,0.84755415
data\processed\bfw\asian\n000139\0210_01.jpg,data\processed\bfw\asian\n000139\0498_01.jpg,n000139,n000139,asian,asian,females,females,,,1,0.20823663,36.022682,0.79176337
data\processed\bfw\asian\n007270\0124_01.jpg,data\processed\bfw\asian\n007270\0410_01.jpg,n007270,n007270,asian,asian,females,females,,,1,0.56480885,26.211948,0.43519115
data\processed\bfw\asian\n003463\0125_01.jpg,data\processed\bfw\asian\n003463\0132_01.jpg,n003463,n003463,asian,asian,males,males,,,1,0.7438779,18.583008,0.2561221
data\processed\bfw\asian\n005446\0103_01.jpg,data\processed\bfw\asian\n005446\0141_01.jpg,n005446,n005446,asian,asian,females,females,,,1,0.47367,26.422604,0.52633
data\processed\bfw\asian\n009042\0098_05.jpg,data\processed\bfw\asian\n002644\0997_01.jpg,n009042,n002644,asian,asian,females,males,,,0,0.04327921,41.97977,0.95672077
data\processed\bfw\asian\n003449\0083_01.jpg,data\processed\bfw\asian\n003449\0210_04.jpg,n003449,n003449,asian,asian,females,females,,,1,0.24274576,35.001118,0.75725424
data\processed\bfw\asian\n000132\0332_01__face_0.jpg,data\processed\bfw\asian\n000838\0249_01.jpg,n000132,n000838,asian,asian,males,females,,,0,0.14529145,38.41656,0.85470855
data\processed\bfw\asian\n004469\0092_01.jpg,data\processed\bfw\asian\n004469\0124_01.jpg,n004469,n004469,asian,asian,males,males,,,1,0.011859489,40.28713,0.9881405
data\processed\bfw\asian\n004794\0019_01.jpg,data\processed\bfw\asian\n004794\0062_01.jpg,n004794,n004794,asian,asian,males,males,,,1,0.47637388,27.5576,0.5236261
data\processed\bfw\asian\n000138\0014_01.jpg,data\processed\bfw\asian\n004948\0440_01.jpg,n000138,n004948,asian,asian,females,males,,,0,0.12694302,34.825993,0.873057
data\processed\bfw\asian\n000854\0282_01.jpg,data\processed\bfw\asian\n003824\0037_01.jpg,n000854,n003824,asian,asian,females,females,,,0,-0.050484482,40.903156,1.0504845
data\processed\bfw\asian\n009288\0307_01.jpg,data\processed\bfw\asian\n001682\0074_01.jpg,n009288,n001682,asian,asian,females,males,,,0,-0.07185306,46.038475,1.071853
data\processed\bfw\asian\n000009\0122_02.jpg,data\processed\bfw\asian\n000009\0195_01.jpg,n000009,n000009,asian,asian,females,females,,,1,0.1833142,34.99481,0.8166858
data\processed\bfw\asian\n006736\0169_01.jpg,data\processed\bfw\asian\n006736\0349_01.jpg,n006736,n006736,asian,asian,females,females,,,1,0.5010377,26.227987,0.49896228
data\processed\bfw\asian\n000839\0067_01.jpg,data\processed\bfw\asian\n000839\0407_01.jpg,n000839,n000839,asian,asian,females,females,,,1,0.20961231,33.386852,0.7903877
data\processed\bfw\asian\n002775\0015_01.jpg,data\processed\bfw\asian\n003167\0595_01.jpg,n002775,n003167,asian,asian,males,males,,,0,0.08970529,44.39212,0.9102947
data\processed\bfw\asian\n003167\0042_07.jpg,data\processed\bfw\asian\n003167\0595_01.jpg,n003167,n003167,asian,asian,males,males,,,1,0.4806436,30.258242,0.51935637
data\processed\bfw\asian\n003156\0103_01.jpg,data\processed\bfw\asian\n004877\0076_01.jpg,n003156,n004877,asian,asian,males,females,,,0,0.06482446,38.946453,0.93517554
data\processed\bfw\asian\n002320\0210_02.jpg,data\processed\bfw\asian\n003357\0108_01.jpg,n002320,n003357,asian,asian,males,females,,,0,0.09778134,35.445187,0.90221864
data\processed\bfw\asian\n000148\0152_01.jpg,data\processed\bfw\asian\n003482\0408_02.jpg,n000148,n003482,asian,asian,females,males,,,0,-0.05334721,40.052383,1.0533472
data\processed\bfw\asian\n001496\0218_01.jpg,data\processed\bfw\asian\n001496\0617_02.jpg,n001496,n001496,asian,asian,males,males,,,1,0.42155233,31.227875,0.5784477
data\processed\bfw\asian\n003155\0135_01.jpg,data\processed\bfw\asian\n003027\0448_07.jpg,n003155,n003027,asian,asian,males,males,,,0,-0.034459215,45.826756,1.0344592
data\processed\bfw\asian\n004809\0013_12.jpg,data\processed\bfw\asian\n004721\0145_01.jpg,n004809,n004721,asian,asian,males,males,,,0,0.14453566,34.898743,0.85546434
data\processed\bfw\asian\n001682\0031_01.jpg,data\processed\bfw\asian\n001682\0143_02.jpg,n001682,n001682,asian,asian,males,males,,,1,0.4174689,35.57479,0.5825311
data\processed\bfw\asian\n000854\0262_01.jpg,data\processed\bfw\asian\n000854\0428_01.jpg,n000854,n000854,asian,asian,females,females,,,1,0.1241333,36.72548,0.8758667
data\processed\bfw\asian\n004221\0135_02.jpg,data\processed\bfw\asian\n004221\0243_01.jpg,n004221,n004221,asian,asian,males,males,,,1,0.40061235,31.127298,0.59938765
data\processed\bfw\asian\n006149\0009_01.jpg,data\processed\bfw\asian\n001572\0262_01.jpg,n006149,n001572,asian,asian,females,females,,,0,-0.06714,38.761696,1.06714
data\processed\bfw\asian\n006148\0030_01.jpg,data\processed\bfw\asian\n006148\0254_01.jpg,n006148,n006148,asian,asian,females,females,,,1,0.43500903,27.964405,0.564991
data\processed\bfw\asian\n005077\0079_01.jpg,data\processed\bfw\asian\n002725\0062_01.jpg,n005077,n002725,asian,asian,females,females,,,0,0.029300492,38.09642,0.9706995
data\processed\bfw\asian\n001976\0283_01.jpg,data\processed\bfw\asian\n001864\0038_01.jpg,n001976,n001864,asian,asian,males,males,,,0,0.17151208,38.486706,0.82848793
data\processed\bfw\asian\n005078\0107_01.jpg,data\processed\bfw\asian\n005078\0295_03.jpg,n005078,n005078,asian,asian,males,males,,,1,0.08068715,41.50433,0.91931283
data\processed\bfw\asian\n000137\0082_02.jpg,data\processed\bfw\asian\n000137\0097_01.jpg,n000137,n000137,asian,asian,females,females,,,1,0.12844515,39.803307,0.87155485
data\processed\bfw\asian\n003167\0064_01.jpg,data\processed\bfw\asian\n003167\0595_01.jpg,n003167,n003167,asian,asian,males,males,,,1,0.558128,28.790354,0.441872
data\processed\bfw\asian\n002509\0139_03.jpg,data\processed\bfw\asian\n002509\0223_01.jpg,n002509,n002509,asian,asian,females,females,,,1,0.10450808,37.83896,0.8954919
data\processed\bfw\asian\n006203\0129_01.jpg,data\processed\bfw\asian\n005216\0043_01.jpg,n006203,n005216,asian,asian,females,females,,,0,0.04845163,33.18932,0.9515484
data\processed\bfw\asian\n004109\0131_01.jpg,data\processed\bfw\asian\n006149\0162_01.jpg,n004109,n006149,asian,asian,males,females,,,0,-0.020173473,40.277157,1.0201734
data\processed\bfw\asian\n009042\0020_01.jpg,data\processed\bfw\asian\n001682\0052_01.jpg,n009042,n001682,asian,asian,females,males,,,0,0.04024607,45.935467,0.95975393
data\processed\bfw\asian\n004877\0073_01.jpg,data\processed\bfw\asian\n000436\0002_01.jpg,n004877,n000436,asian,asian,females,males,,,0,-0.010040066,38.412838,1.01004
data\processed\bfw\asian\n003162\0023_01.jpg,data\processed\bfw\asian\n003162\0379_02.jpg,n003162,n003162,asian,asian,males,males,,,1,0.6521028,30.01166,0.34789717
data\processed\bfw\asian\n008401\0139_02.jpg,data\processed\bfw\asian\n005085\0005_01.jpg,n008401,n005085,asian,asian,females,females,,,0,-0.021272115,41.3699,1.0212721
data\processed\bfw\asian\n003156\0058_01.jpg,data\processed\bfw\asian\n005177\0013_01.jpg,n003156,n005177,asian,asian,males,males,,,0,-0.016499145,44.528538,1.0164992
data\processed\bfw\asian\n003506\0278_02.jpg,data\processed\bfw\asian\n003506\0428_02.jpg,n003506,n003506,asian,asian,females,females,,,1,0.3721793,30.676195,0.62782073
data\processed\bfw\asian\n004794\0124_03.jpg,data\processed\bfw\asian\n004794\0612_01.jpg,n004794,n004794,asian,asian,males,males,,,1,0.16795702,35.653645,0.832043
data\processed\bfw\asian\n009137\0031_03.jpg,data\processed\bfw\asian\n000161\0223_01.jpg,n009137,n000161,asian,asian,females,males,,,0,0.15532364,36.213173,0.8446764
data\processed\bfw\asian\n001572\0115_01.jpg,data\processed\bfw\asian\n004860\0779_01.jpg,n001572,n004860,asian,asian,females,females,,,0,0.030849522,36.663227,0.9691505
data\processed\bfw\asian\n009278\0137_01.jpg,data\processed\bfw\asian\n005085\0401_01.jpg,n009278,n005085,asian,asian,females,females,,,0,0.22446814,31.837631,0.7755319
data\processed\bfw\asian\n004935\0351_01.jpg,data\processed\bfw\asian\n000854\0275_01.jpg,n004935,n000854,asian,asian,males,females,,,0,-0.09059687,41.01454,1.0905969
data\processed\bfw\asian\n007270\0471_01.jpg,data\processed\bfw\asian\n009278\0259_01.jpg,n007270,n009278,asian,asian,females,females,,,0,-0.0088865785,41.021976,1.0088866
data\processed\bfw\asian\n009278\0228_01.jpg,data\processed\bfw\asian\n004721\0046_01.jpg,n009278,n004721,asian,asian,females,males,,,0,0.095469385,38.696312,0.90453064
data\processed\bfw\asian\n005177\0152_01.jpg,data\processed\bfw\asian\n005177\0303_01.jpg,n005177,n005177,asian,asian,males,males,,,1,0.43732822,31.260916,0.5626718
data\processed\bfw\asian\n004467\0677_01.jpg,data\processed\bfw\asian\n004870\0133_02.jpg,n004467,n004870,asian,asian,males,females,,,0,0.039245617,36.83405,0.9607544
data\processed\bfw\asian\n001496\0608_01.jpg,data\processed\bfw\asian\n009275\0397_03.jpg,n001496,n009275,asian,asian,males,females,,,0,-0.19324252,43.63435,1.1932425
data\processed\bfw\asian\n002509\0157_01.jpg,data\processed\bfw\asian\n002509\0319_01.jpg,n002509,n002509,asian,asian,females,females,,,1,0.19630916,32.150116,0.80369085
data\processed\bfw\asian\n004787\0158_01.jpg,data\processed\bfw\asian\n004787\0284_02.jpg,n004787,n004787,asian,asian,females,females,,,1,0.2848327,30.081514,0.7151673
data\processed\bfw\asian\n003463\0127_01.jpg,data\processed\bfw\asian\n001572\0010_01.jpg,n003463,n001572,asian,asian,males,females,,,0,0.009581916,38.480392,0.9904181
data\processed\bfw\asian\n006203\0357_01.jpg,data\processed\bfw\asian\n009279\0015_01.jpg,n006203,n009279,asian,asian,females,females,,,0,-0.03558408,36.054264,1.0355841
data\processed\bfw\asian\n008163\0022_02.jpg,data\processed\bfw\asian\n008163\0640_01.jpg,n008163,n008163,asian,asian,females,females,,,1,0.4420602,26.145489,0.55793977
data\processed\bfw\asian\n000436\0348_01.jpg,data\processed\bfw\asian\n001572\0156_01.jpg,n000436,n001572,asian,asian,males,females,,,0,0.194158,34.047672,0.805842
data\processed\bfw\asian\n005474\0298_05.jpg,data\processed\bfw\asian\n005474\0726_02.jpg,n005474,n005474,asian,asian,females,females,,,1,0.26439396,34.898026,0.7356061
data\processed\bfw\asian\n001682\0142_01.jpg,data\processed\bfw\asian\n004794\0015_01.jpg,n001682,n004794,asian,asian,males,males,,,0,-0.0034096555,39.895367,1.0034096
data\processed\bfw\asian\n004948\0199_02.jpg,data\processed\bfw\asian\n004948\0341_01.jpg,n004948,n004948,asian,asian,males,males,,,1,0.2893239,31.240437,0.7106761
data\processed\bfw\asian\n009148\0012_01.jpg,data\processed\bfw\asian\n009148\0050_05.jpg,n009148,n009148,asian,asian,females,females,,,1,0.30451354,36.336994,0.6954864
data\processed\bfw\asian\n004467\0004_01.jpg,data\processed\bfw\asian\n004467\0418_01.jpg,n004467,n004467,asian,asian,males,males,,,1,0.37324765,33.99324,0.6267524
data\processed\bfw\asian\n004681\0206_01.jpg,data\processed\bfw\asian\n004681\0266_02.jpg,n004681,n004681,asian,asian,males,males,,,1,0.6910951,23.509495,0.3089049
data\processed\bfw\asian\n006148\0074_01.jpg,data\processed\bfw\asian\n006148\0595_02.jpg,n006148,n006148,asian,asian,females,females,,,1,0.03036605,40.840744,0.96963394
data\processed\bfw\asian\n003482\0021_02.jpg,data\processed\bfw\asian\n003482\0227_01.jpg,n003482,n003482,asian,asian,males,males,,,1,0.29528183,39.460613,0.7047182
data\processed\bfw\asian\n005085\0666_02.jpg,data\processed\bfw\asian\n003635\0606_02.jpg,n005085,n003635,asian,asian,females,males,,,0,-0.020024495,43.817894,1.0200245
data\processed\bfw\asian\n003153\0172_02.jpg,data\processed\bfw\asian\n009294\0063_01.jpg,n003153,n009294,asian,asian,females,females,,,0,-0.17198692,42.914192,1.1719869
data\processed\bfw\asian\n004791\0361_01.jpg,data\processed\bfw\asian\n006148\0102_02.jpg,n004791,n006148,asian,asian,males,females,,,0,-0.06406071,40.94189,1.0640607
data\processed\bfw\asian\n005071\0128_02.jpg,data\processed\bfw\asian\n005071\0154_01.jpg,n005071,n005071,asian,asian,males,males,,,1,0.4827989,29.214756,0.51720107
data\processed\bfw\asian\n004549\0368_01.jpg,data\processed\bfw\asian\n007089\0058_01.jpg,n004549,n007089,asian,asian,females,females,,,0,0.21370733,32.52139,0.7862927
data\processed\bfw\asian\n005177\0063_01.jpg,data\processed\bfw\asian\n005177\0152_01.jpg,n005177,n005177,asian,asian,males,males,,,1,0.35143635,33.775307,0.6485636
data\processed\bfw\asian\n005177\0045_01.jpg,data\processed\bfw\asian\n005177\0196_01.jpg,n005177,n005177,asian,asian,males,males,,,1,0.10855394,40.785023,0.89144605
data\processed\bfw\asian\n005072\0350_01.jpg,data\processed\bfw\asian\n004681\0340_01.jpg,n005072,n004681,asian,asian,males,males,,,0,0.03386149,45.557854,0.9661385
data\processed\bfw\asian\n003557\0102_03.jpg,data\processed\bfw\asian\n003557\0459_01.jpg,n003557,n003557,asian,asian,females,females,,,1,0.2230232,31.99919,0.7769768
data\processed\bfw\asian\n009294\0098_01.jpg,data\processed\bfw\asian\n009294\0194_01.jpg,n009294,n009294,asian,asian,females,females,,,1,0.12613367,36.772087,0.8738663
data\processed\bfw\asian\n006224\0138_01.jpg,data\processed\bfw\asian\n006224\0164_01.jpg,n006224,n006224,asian,asian,females,females,,,1,0.1091206,35.018494,0.8908794
data\processed\bfw\asian\n006619\0197_01.jpg,data\processed\bfw\asian\n006619\0334_03.jpg,n006619,n006619,asian,asian,females,females,,,1,0.16855884,31.103136,0.83144116
data\processed\bfw\asian\n008934\0111_01.jpg,data\processed\bfw\asian\n008934\0211_01.jpg,n008934,n008934,asian,asian,females,females,,,1,0.3228517,34.802967,0.67714834
data\processed\bfw\asian\n003465\0241_01.jpg,data\processed\bfw\asian\n000132\0027_01__face_0.jpg,n003465,n000132,asian,asian,males,males,,,0,0.052398752,38.91865,0.94760126
data\processed\bfw\asian\n009288\0281_02.jpg,data\processed\bfw\asian\n009288\0299_01.jpg,n009288,n009288,asian,asian,females,females,,,1,0.34864742,34.87231,0.6513526
data\processed\bfw\asian\n006223\0160_01.jpg,data\processed\bfw\asian\n006223\0260_01.jpg,n006223,n006223,asian,asian,females,females,,,1,0.30207175,30.719002,0.69792825
data\processed\bfw\asian\n002406\0103_01.jpg,data\processed\bfw\asian\n002406\0165_03.jpg,n002406,n002406,asian,asian,males,males,,,1,-0.013357223,36.308495,1.0133573
data\processed\bfw\asian\n005216\0307_01.jpg,data\processed\bfw\asian\n006774\0075_01.jpg,n005216,n006774,asian,asian,females,females,,,0,0.10655016,38.231262,0.89344984
data\processed\bfw\asian\n009276\0106_07.jpg,data\processed\bfw\asian\n009276\0140_04.jpg,n009276,n009276,asian,asian,females,females,,,1,0.0050383382,40.365772,0.9949617
data\processed\bfw\asian\n004467\0656_01.jpg,data\processed\bfw\asian\n000838\0037_01.jpg,n004467,n000838,asian,asian,males,females,,,0,0.1037573,40.12037,0.8962427
data\processed\bfw\asian\n005378\0242_02.jpg,data\processed\bfw\asian\n005378\0294_01.jpg,n005378,n005378,asian,asian,females,females,,,1,0.06975248,39.097214,0.93024755
data\processed\bfw\asian\n004870\0007_01.jpg,data\processed\bfw\asian\n004870\0020_01.jpg,n004870,n004870,asian,asian,females,females,,,1,0.50069994,27.752016,0.49930006
data\processed\bfw\asian\n006203\0130_01.jpg,data\processed\bfw\asian\n006203\0241_05.jpg,n006203,n006203,asian,asian,females,females,,,1,-0.004937773,38.252518,1.0049378
data\processed\bfw\asian\n004686\0077_01.jpg,data\processed\bfw\asian\n004686\0433_01.jpg,n004686,n004686,asian,asian,males,males,,,1,0.11902143,34.814587,0.8809786
data\processed\bfw\asian\n004800\0111_01.jpg,data\processed\bfw\asian\n004930\0290_01.jpg,n004800,n004930,asian,asian,males,females,,,0,0.12728038,37.152065,0.87271965
data\processed\bfw\asian\n009125\0181_01.jpg,data\processed\bfw\asian\n004687\0216_01.jpg,n009125,n004687,asian,asian,females,females,,,0,-0.17910063,38.558537,1.1791006
data\processed\bfw\asian\n005069\0246_01.jpg,data\processed\bfw\asian\n003465\0241_01.jpg,n005069,n003465,asian,asian,females,males,,,0,0.03743879,39.76511,0.9625612
data\processed\bfw\asian\n007089\0055_01.jpg,data\processed\bfw\asian\n002775\0034_02.jpg,n007089,n002775,asian,asian,females,males,,,0,0.01873143,43.84881,0.9812686
data\processed\bfw\asian\n003449\0164_01.jpg,data\processed\bfw\asian\n003824\0335_01.jpg,n003449,n003824,asian,asian,females,females,,,0,0.19508046,33.781357,0.80491954
data\processed\bfw\asian\n007816\0279_01.jpg,data\processed\bfw\asian\n007816\0397_01.jpg,n007816,n007816,asian,asian,females,females,,,1,0.27980775,29.689302,0.72019225
data\processed\bfw\asian\n003481\0096_02.jpg,data\processed\bfw\asian\n004466\0003_01.jpg,n003481,n004466,asian,asian,females,males,,,0,0.032653417,38.110714,0.9673466
data\processed\bfw\asian\n004687\0113_01.jpg,data\processed\bfw\asian\n004687\0268_01.jpg,n004687,n004687,asian,asian,females,females,,,1,0.41125244,27.708578,0.58874756
data\processed\bfw\asian\n000143\0013_01.jpg,data\processed\bfw\asian\n000143\0069_01.jpg,n000143,n000143,asian,asian,females,females,,,1,0.36866757,28.369373,0.6313324
data\processed\bfw\asian\n005378\0093_02.jpg,data\processed\bfw\asian\n005378\0234_02.jpg,n005378,n005378,asian,asian,females,females,,,1,0.05458078,39.53155,0.9454192
data\processed\bfw\asian\n000143\0064_01.jpg,data\processed\bfw\asian\n009041\0562_01.jpg,n000143,n009041,asian,asian,females,females,,,0,0.023424603,38.289833,0.9765754
data\processed\bfw\asian\n004109\0047_02.jpg,data\processed\bfw\asian\n000143\0135_02.jpg,n004109,n000143,asian,asian,males,females,,,0,0.043164432,37.940514,0.95683557
data\processed\bfw\asian\n000837\0009_01.jpg,data\processed\bfw\asian\n009287\0143_01.jpg,n000837,n009287,asian,asian,females,females,,,0,0.09083367,38.967285,0.90916634
data\processed\bfw\asian\n009175\0061_01.jpg,data\processed\bfw\asian\n006149\0096_01.jpg,n009175,n006149,asian,asian,females,females,,,0,0.008350456,39.48262,0.99164957
data\processed\bfw\asian\n003489\0061_01.jpg,data\processed\bfw\asian\n003482\0284_06.jpg,n003489,n003482,asian,asian,males,males,,,0,0.15358506,40.732815,0.8464149
data\processed\bfw\asian\n007372\0086_01.jpg,data\processed\bfw\asian\n005446\0475_01.jpg,n007372,n005446,asian,asian,females,females,,,0,0.017522378,35.545547,0.9824776
data\processed\bfw\asian\n004721\0177_01.jpg,data\processed\bfw\asian\n004721\0347_03.jpg,n004721,n004721,asian,asian,males,males,,,1,0.67544174,26.623486,0.32455826
data\processed\bfw\asian\n007380\0073_01.jpg,data\processed\bfw\asian\n000132\0234_01__face_0.jpg,n007380,n000132,asian,asian,females,males,,,0,-0.06131872,41.59878,1.0613188
data\processed\bfw\asian\n000137\0059_01.jpg,data\processed\bfw\asian\n000132\0094_02__face_0.jpg,n000137,n000132,asian,asian,females,males,,,0,-0.02713447,41.506386,1.0271344
data\processed\bfw\asian\n003491\0024_01.jpg,data\processed\bfw\asian\n006148\0165_01.jpg,n003491,n006148,asian,asian,males,females,,,0,0.0010270112,38.491543,0.998973
data\processed\bfw\asian\n000143\0081_01.jpg,data\processed\bfw\asian\n005063\0439_01.jpg,n000143,n005063,asian,asian,females,females,,,0,-0.09196829,40.080597,1.0919683
data\processed\bfw\asian\n003357\0422_01.jpg,data\processed\bfw\asian\n001682\0074_01.jpg,n003357,n001682,asian,asian,females,males,,,0,0.036465377,42.893265,0.9635346
data\processed\bfw\asian\n003491\0033_01.jpg,data\processed\bfw\asian\n003491\0070_06.jpg,n003491,n003491,asian,asian,males,males,,,1,0.44195938,32.69764,0.5580406
data\processed\bfw\asian\n002331\0199_01.jpg,data\processed\bfw\asian\n002331\0277_01.jpg,n002331,n002331,asian,asian,males,males,,,1,0.23059656,38.691193,0.76940346
data\processed\bfw\asian\n005085\0464_01.jpg,data\processed\bfw\asian\n005085\0679_01.jpg,n005085,n005085,asian,asian,females,females,,,1,0.24294844,31.768013,0.7570516
data\processed\bfw\asian\n003506\0307_01.jpg,data\processed\bfw\asian\n001496\0171_01.jpg,n003506,n001496,asian,asian,females,males,,,0,0.12008359,37.36904,0.8799164
data\processed\bfw\asian\n004805\0025_01.jpg,data\processed\bfw\asian\n004805\0289_01.jpg,n004805,n004805,asian,asian,males,males,,,1,0.35842723,30.513088,0.6415728
data\processed\bfw\asian\n005078\0072_01.jpg,data\processed\bfw\asian\n005078\0581_01.jpg,n005078,n005078,asian,asian,males,males,,,1,-0.058588665,44.39655,1.0585886
data\processed\bfw\asian\n005083\0198_01.jpg,data\processed\bfw\asian\n000873\0534_01.jpg,n005083,n000873,asian,asian,females,males,,,0,0.022500131,38.814873,0.97749984
data\processed\bfw\asian\n008383\0161_02.jpg,data\processed\bfw\asian\n002320\0006_01.jpg,n008383,n002320,asian,asian,females,males,,,0,0.0855478,39.53229,0.9144522
data\processed\bfw\asian\n003027\0047_01.jpg,data\processed\bfw\asian\n005177\0019_01.jpg,n003027,n005177,asian,asian,males,males,,,0,0.09798671,42.42963,0.9020133
data\processed\bfw\asian\n002725\0039_02.jpg,data\processed\bfw\asian\n002725\0267_01.jpg,n002725,n002725,asian,asian,females,females,,,1,0.45433965,27.999052,0.5456604
data\processed\bfw\asian\n003557\0013_01.jpg,data\processed\bfw\asian\n000837\0020_01.jpg,n003557,n000837,asian,asian,females,females,,,0,0.030611087,39.217003,0.9693889
data\processed\bfw\asian\n003223\0059_03.jpg,data\processed\bfw\asian\n003223\0070_02.jpg,n003223,n003223,asian,asian,males,males,,,1,0.17434797,34.70124,0.825652
data\processed\bfw\asian\n006159\0127_02.jpg,data\processed\bfw\asian\n006159\0244_01.jpg,n006159,n006159,asian,asian,females,females,,,1,0.33261466,37.261692,0.66738534
data\processed\bfw\asian\n003467\0217_01.jpg,data\processed\bfw\asian\n006358\0041_01.jpg,n003467,n006358,asian,asian,females,females,,,0,0.18574207,35.807224,0.8142579
data\processed\bfw\asian\n007270\0124_01.jpg,data\processed\bfw\asian\n007270\0289_01.jpg,n007270,n007270,asian,asian,females,females,,,1,0.56996053,26.095411,0.43003947
data\processed\bfw\asian\n004860\0820_01.jpg,data\processed\bfw\asian\n007380\0475_01.jpg,n004860,n007380,asian,asian,females,females,,,0,0.16156982,37.436207,0.83843017
data\processed\bfw\asian\n003357\0001_01.jpg,data\processed\bfw\asian\n004935\0703_01.jpg,n003357,n004935,asian,asian,females,males,,,0,-0.02723239,39.573742,1.0272324
data\processed\bfw\asian\n004687\0113_01.jpg,data\processed\bfw\asian\n000137\0265_01.jpg,n004687,n000137,asian,asian,females,females,,,0,0.041260086,34.232243,0.95873994
data\processed\bfw\asian\n000135\0467_01.jpg,data\processed\bfw\asian\n003155\0393_01.jpg,n000135,n003155,asian,asian,females,males,,,0,0.11536629,42.293583,0.8846337
data\processed\bfw\asian\n000161\0001_01.jpg,data\processed\bfw\asian\n000161\0141_02.jpg,n000161,n000161,asian,asian,males,males,,,1,0.58046305,29.271221,0.41953695
data\processed\bfw\asian\n004725\0121_01.jpg,data\processed\bfw\asian\n004725\0302_01.jpg,n004725,n004725,asian,asian,males,males,,,1,0.5830825,30.106136,0.4169175
data\processed\bfw\asian\n000161\0477_01.jpg,data\processed\bfw\asian\n001682\0031_01.jpg,n000161,n001682,asian,asian,males,males,,,0,-0.06737034,43.992126,1.0673703
data\processed\bfw\asian\n007899\0166_01.jpg,data\processed\bfw\asian\n007899\0172_04.jpg,n007899,n007899,asian,asian,females,females,,,1,0.17581393,36.903816,0.8241861
data\processed\bfw\asian\n004221\0114_02.jpg,data\processed\bfw\asian\n004221\0124_01.jpg,n004221,n004221,asian,asian,males,males,,,1,0.47369266,30.74927,0.52630734
data\processed\bfw\asian\n004805\0025_01.jpg,data\processed\bfw\asian\n009278\0039_02.jpg,n004805,n009278,asian,asian,males,females,,,0,0.11149754,36.823803,0.8885025
data\processed\bfw\asian\n008148\0082_01.jpg,data\processed\bfw\asian\n002775\0088_02.jpg,n008148,n002775,asian,asian,females,males,,,0,-0.107288234,41.975277,1.1072882
data\processed\bfw\asian\n006149\0005_01.jpg,data\processed\bfw\asian\n006149\0064_01.jpg,n006149,n006149,asian,asian,females,females,,,1,0.3449973,30.764639,0.6550027
data\processed\bfw\asian\n004930\0200_01.jpg,data\processed\bfw\asian\n004930\0236_01.jpg,n004930,n004930,asian,asian,females,females,,,1,0.20958062,34.764,0.7904194
data\processed\bfw\asian\n004877\0004_01.jpg,data\processed\bfw\asian\n004877\0007_01.jpg,n004877,n004877,asian,asian,females,females,,,1,0.62936604,23.81283,0.37063396
data\processed\bfw\asian\n006148\0254_01.jpg,data\processed\bfw\asian\n006358\0029_02.jpg,n006148,n006358,asian,asian,females,females,,,0,0.017209968,39.59103,0.98279005
data\processed\bfw\asian\n006619\0288_01.jpg,data\processed\bfw\asian\n006619\0333_01.jpg,n006619,n006619,asian,asian,females,females,,,1,0.27383494,32.817215,0.72616506
data\processed\bfw\asian\n007899\0174_01.jpg,data\processed\bfw\asian\n007899\0250_01.jpg,n007899,n007899,asian,asian,females,females,,,1,0.2891876,32.75589,0.7108124
data\processed\bfw\asian\n004870\0069_01.jpg,data\processed\bfw\asian\n004870\0178_06.jpg,n004870,n004870,asian,asian,females,females,,,1,0.27739048,33.96612,0.7226095
data\processed\bfw\asian\n007380\0088_01.jpg,data\processed\bfw\asian\n003481\0107_01.jpg,n007380,n003481,asian,asian,females,females,,,0,0.07222946,36.06376,0.92777056
